trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
20260407,002348.SZ,文娱用品,高乐股份,8.05,9.97,153483614.0,,7273440641.95,7624960000.0,2.13,52642653.0,93136,93703,1,1/1,1,U
20260407,002408.SZ,炼化及贸,齐翔腾达,6.62,9.97,586749872.0,,18212260974.88,18819685536.0,3.31,67385297.0,101227,101227,0,2/4,1,U
20260407,002427.SZ,化学纤维,尤夫股份,6.23,10.07,167622588.0,,6134715177.78,6139246244.32,2.8,112890092.0,95121,95121,0,1/1,1,U
20260407,002431.SZ,基础建设,棕榈股份,2.77,9.92,218044502.0,,4992661199.05,4992661207.36,4.51,56461427.0,104121,104121,0,1/1,1,U
20260407,002442.SZ,橡胶,龙星科技,6.02,10.05,90253998.0,,2965830555.66,3029805222.08,3.13,65440410.0,94345,94345,0,1/1,1,U
20260407,002470.SZ,农化制品,金正大,3.0,9.89,1061768224.0,,9857248251.0,9858083232.0,11.13,52896000.0,104236,104236,0,1/1,1,U
20260407,002491.SZ,通信设备,通鼎互联,13.82,10.03,2501241120.0,,16258799797.22,16998523934.72,15.6,170275681.0,93233,95612,3,1/1,1,U
20260407,002631.SZ,家居用品,德尔未来,6.83,9.98,178667859.0,,5420099164.16,5445442070.4,3.37,7029436.0,101642,141212,1,1/1,1,U
20260407,002637.SZ,化学制品,赞宇科技,12.28,10.04,237544724.0,,5436640282.0,5776524378.24,4.5,76697196.0,133909,133909,0,1/1,1,U
20260407,002663.SZ,基础建设,普邦股份,2.21,9.95,177438272.0,,2857291582.99,3808601060.16,6.37,9854832.0,104215,133539,1,1/1,1,U
20260407,002788.SZ,医药商业,鹭燕医药,19.44,10.02,1617955216.0,,7422071491.44,7552765347.84,23.22,83238697.0,102921,103412,1,1/1,1,U
20260407,002840.SZ,食品加工,华统股份,12.94,10.03,1112475664.0,,10308397725.38,10380033216.0,11.02,32542806.0,102509,141927,10,1/1,1,U
20260407,002873.SZ,中药Ⅱ,新天药业,11.9,9.98,421582368.0,,2852317521.2,2904835291.4,15.1,39817423.0,93209,94524,1,1/1,1,U
20260407,002957.SZ,自动化设,科瑞技术,33.68,9.99,909435888.0,,14101104072.16,14145009387.52,6.66,110124068.0,133948,133948,0,1/1,1,U
20260407,003042.SZ,农化制品,中农联合,18.26,10.0,181258687.0,,2325698503.7,2601684800.0,8.11,59840759.0,103012,103012,0,1/1,1,U
20260407,600063.SH,化学纤维,皖维高新,7.19,9.94,841497104.0,,14876875368.31,14876875361.12,5.76,4765208.0,103442,144718,16,1/1,1,U
20260407,600075.SH,化学原料,新疆天业,6.8,10.03,440313040.0,,11613009808.0,11613009862.4,3.95,53058455.0,143128,143128,0,1/1,1,U
20260407,600110.SH,电池,诺德股份,9.63,10.06,3363554720.0,,16709792375.16,16709792336.64,20.48,76604724.0,94133,145457,3,1/1,1,U
20260407,600158.SH,体育Ⅱ,中体产业,11.87,10.01,1510882800.0,,11389420105.29,11389420164.64,13.58,34393277.0,100329,132802,1,1/1,1,U
20260407,600195.SH,动物保健,中牧股份,8.64,10.06,816737888.0,,8822720966.4,8822720931.84,9.4,6027549.0,101757,144203,16,1/1,1,U
20260407,600227.SH,农化制品,赤天化,3.82,10.09,729279376.0,,4880431247.46,6450939737.6,15.41,56059978.0,101111,103235,1,1/1,1,U
20260407,600250.SH,贸易Ⅱ,南京商旅,13.61,10.02,772543744.0,,4257091008.44,4257091062.88,18.95,32525178.0,135514,140920,3,1/1,1,U
20260407,600259.SH,小金属,中稀有色,86.96,10.01,1573142288.0,,29256466733.6,29256466211.84,5.62,36883823.0,140042,143821,1,1/1,1,U
20260407,600370.SH,化学纤维,三房巷,2.52,10.04,204534453.0,,10125944826.48,10125944841.6,2.08,96627285.0,95911,95911,0,1/1,1,U
20260407,600423.SH,化学原料,柳化股份,3.61,10.06,191622180.0,,2883289043.86,2883289036.64,6.81,21189978.0,101702,104356,1,1/1,1,U
20260407,600470.SH,农化制品,六国化工,7.05,9.98,338607600.0,,3677280000.0,3677280000.0,9.54,72016455.0,130124,130124,0,1/1,1,U
20260407,600527.SH,纺织制造,江南高纤,2.5,10.13,257446796.0,,4329402255.0,4329402240.0,6.07,37238200.0,93427,94900,3,1/1,1,U
20260407,600596.SH,农化制品,新安股份,11.5,10.05,304631440.0,,15520366063.5,15520366144.0,1.99,118214825.0,94633,94633,0,1/1,1,U
20260407,600623.SH,化学原料,华谊集团,9.78,10.01,351250240.0,,18347619688.74,20761289918.4,1.98,75764936.0,141237,141237,0,1/1,1,U
20260407,600664.SH,化学制药,哈药股份,3.87,9.94,919944528.0,,9746633220.12,9746633204.64,9.64,25327215.0,110540,135835,5,1/1,1,U
20260407,600691.SH,农化制品,潞化科技,3.34,9.87,241551340.0,,7934457079.68,7935779719.68,3.14,62909227.0,103015,103015,0,1/1,1,U
20260407,600722.SH,化学原料,金牛化工,14.52,10.0,1244788464.0,,9878241695.52,9878241753.6,13.04,90575760.0,101029,101805,2,1/1,1,U
20260407,600743.SH,一般零售,华远控股,1.99,9.94,105439349.0,,4668740739.26,4668740751.2,2.31,3523752.0,134414,142450,4,1/1,1,U
20260407,600791.SH,房地产开发,京能置业,11.79,9.98,458398816.0,,5332778475.84,5339455200.0,8.71,3451227.0,94510,144907,24,1/1,1,U
20260407,600810.SH,化学纤维,神马股份,8.99,10.04,355028064.0,,9902009294.15,9990345061.12,3.65,81105982.0,100619,100619,0,1/1,1,U
20260407,600955.SH,化学原料,维远股份,18.1,10.03,169486280.0,,9955000000.0,9955000000.0,1.76,116429752.0,102515,102515,0,1/1,1,U
20260407,601133.SH,专业工程,柏诚股份,21.43,10.01,903826640.0,,3201357923.92,11315434997.76,28.78,13162306.0,100109,135700,7,2/4,1,U
20260407,601388.SH,工业金属,怡球资源,3.81,10.12,461766688.0,,8386658166.96,8386658197.44,5.74,56069865.0,134133,134133,0,1/1,1,U
20260407,603002.SH,电子化学,宏昌电子,10.67,10.0,355188576.0,,12100617691.03,12100617723.04,2.98,52881587.0,93724,93724,0,1/1,1,U
20260407,603042.SH,通信设备,华脉科技,22.81,9.98,579433408.0,,3663054250.4,3663054250.4,16.08,50582406.0,93326,94211,4,2/3,1,U
20260407,603090.SH,通用设备,宏盛股份,63.83,9.99,280878672.0,,6383000000.0,6383000000.0,4.54,113547187.0,131745,131745,0,1/1,1,U
20260407,603188.SH,化学制品,亚邦股份,5.13,10.09,116086967.0,,2924972100.0,2924972100.0,4.1,33193152.0,134834,134834,0,1/1,1,U
20260407,603255.SH,化学制品,鼎际得,29.4,9.99,71773212.0,,1783852291.2,3956995009.8,4.11,11457180.0,104620,104620,0,1/1,1,U
20260407,603260.SH,化学制品,合盛硅业,43.02,10.0,525003280.0,,50858542601.82,50858542730.88,1.05,130367894.0,100155,100155,0,1/1,1,U
20260407,603327.SH,消费电子,福蓉科技,9.77,10.02,58719537.0,,10214137947.2,10214137947.2,0.57,90849276.0,92502,92502,0,1/1,1,U
20260407,603348.SH,汽车零部件,文灿股份,21.47,9.99,379285120.0,,6751825312.24,6751825484.0,5.73,20457517.0,130624,143827,4,1/1,1,U
20260407,603353.SH,炼化及贸,和顺石油,40.47,10.0,613081600.0,,6896816460.0,6957035820.0,9.38,3460185.0,135618,143327,11,2/3,1,U
20260407,603421.SH,通信设备,鼎信通讯,8.91,10.0,257701903.0,,5811017453.01,5811017461.92,4.54,103756059.0,93549,93549,0,1/1,1,U
20260407,603637.SH,专业工程,镇海股份,12.73,10.03,91388083.0,,3038471214.21,3038471214.21,3.03,41276439.0,93125,93125,0,1/1,1,U
20260407,603687.SH,包装印刷,大胜达,16.38,10.01,1037176960.0,,9009521932.32,9009522063.36,11.88,49117068.0,94748,94836,1,7/14,1,U
20260407,603778.SH,光伏设备,国晟科技,31.55,10.01,2995766960.0,,20282142830.1,20824329138.4,15.09,77638240.0,100150,132808,5,3/6,1,U
20260407,603968.SH,化学制品,醋化股份,14.19,10.0,176479611.0,,2901571200.0,2901571200.0,6.28,36788852.0,103815,103815,0,1/1,1,U
20260407,603988.SH,电机Ⅱ,中电电机,27.02,10.02,548254000.0,,6355104000.0,6355104000.0,8.79,6552350.0,100720,145359,4,1/1,1,U
20260407,605018.SH,汽车零部件,长华集团,11.99,10.0,272107552.0,,5636088858.07,5636088846.08,4.95,1137851.0,135612,145303,9,1/1,1,U
20260407,605099.SH,家居用品,共创草坪,41.15,10.0,288037696.0,,16519787740.3,16564493347.2,1.81,98691073.0,133234,133234,0,1/1,1,U
20260407,605162.SH,电力,新中港,14.07,10.01,794464240.0,,5636329397.79,5636329440.0,14.85,18517527.0,102059,133911,9,4/5,1,U
20260407,605299.SH,文娱用品,舒华体育,23.06,10.02,1494872464.0,,9436763620.38,9436763735.68,16.95,4985572.0,135344,145426,15,6/12,1,U
