trade_date,prev_trade_date,ts_code,industry,name,close,pct_chg,amount_x,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,pre_close,price,amount_y,turnover_rate,auction_pct,auction_amount_yi,circ_mv_yi,prev_5d,prev_10d,high20,high60,prev_auction_pct,prev_auction_price,pct_rank,turn_rank,amt_rank,pct_pool_size,turn_pool_size,amt_pool_size,pct_rank_ratio,turn_rank_ratio,amt_rank_ratio,auction_new20,auction_new60,auction_price_ratio,daily_close,daily_open,daily_pct_chg,close_vs_auction_pct
20260416,20260415,000026.SZ,饰品,飞亚达,17.82,10.0,627411168.0,,6496472262.06,7230714480.0,10.04,35536626.0,132930,135615,3,2/3,1,U,17.82,17.5,16469250.0,0.258146,-1.7957351290684653,0.1646925,64.96472262,20.977596741344186,28.01724137931034,17.82,17.82,-0.49382716049382047,16.12,44.0,34.0,36.0,52,52,52,0.8461538461538461,0.6538461538461539,0.6923076923076923,False,False,1.08560794044665,17.73,17.5,-0.5051,1.3142857142857167
20260416,20260415,000785.SZ,一般零售,居然智家,2.7,10.2,349311280.0,,15923502352.8,16813031500.8,2.23,51101741.0,93539,93815,2,1/1,1,U,2.7,2.7,29103030.0,0.182768,0.0,0.2910303,159.23502353,10.20408163265305,10.20408163265305,2.88,3.77,0.40816326530610514,2.46,26.0,38.0,25.0,52,52,52,0.5,0.7307692307692307,0.4807692307692308,False,False,1.0975609756097562,2.63,2.7,-2.5926,-2.5925925925926028
20260416,20260415,000788.SZ,化学制药,北大医药,6.77,10.08,741744976.0,,4034834867.25,4034834860.48,19.4,155694429.0,132157,132157,0,1/1,1,U,6.77,6.9,26864460.0,0.653269,1.9202363367799125,0.2686446,40.34834867,3.6753445635528292,13.590604026845622,7.85,7.85,0.9756097560975618,6.21,19.0,10.0,29.0,52,52,52,0.36538461538461536,0.19230769230769232,0.5576923076923077,False,False,1.1111111111111112,6.66,6.9,-1.6248,-3.4782608695652204
20260416,20260415,000919.SZ,化学制药,金陵药业,8.26,9.99,591954928.0,,5135793173.28,5137096601.28,11.97,111382093.0,95530,95530,0,1/1,1,U,8.26,8.49,44001123.0,0.833544,2.784503631961255,0.44001123,51.35793173,-7.295173961840629,15.041782729805009,9.8,9.8,4.926764314247678,7.88,13.0,9.0,19.0,52,52,52,0.25,0.17307692307692307,0.36538461538461536,False,False,1.0774111675126905,8.3,8.49,0.4843,-2.237926972909299
20260416,20260415,001208.SZ,电网设备,华菱线缆,21.4,10.03,926643872.0,,5632699285.8,13660699244.8,16.93,139851268.0,102048,102048,0,1/1,1,U,21.4,21.83,27876910.0,0.485163,2.009345794392514,0.2787691,56.32699286,8.96130346232178,10.025706940874034,21.4,29.94,0.7712082262210984,19.6,18.0,17.0,28.0,52,52,52,0.34615384615384615,0.3269230769230769,0.5384615384615384,True,False,1.1137755102040814,22.2,21.83,3.7383,1.694915254237293
20260416,20260415,001896.SZ,电力,豫能控股,16.57,10.03,4219852288.0,,25282196638.1,25282196604.96,17.45,75347816.0,101957,143103,2,1/1,1,U,16.57,16.41,71332629.0,0.284897,-0.965600482800244,0.71332629,252.82196638000002,26.48854961832061,20.772594752186578,17.7,17.88,0.0,15.06,39.0,30.0,11.0,52,52,52,0.75,0.5769230769230769,0.21153846153846154,False,False,1.0896414342629481,17.06,16.41,2.9572,3.9609993906154695
20260416,20260415,002033.SZ,旅游及景,丽江股份,9.94,9.96,703301696.0,,5461832999.14,5461937597.76,13.25,51015459.0,105006,130657,1,1/1,1,U,9.94,9.93,22337535.0,0.409387,-0.1006036217303774,0.22337535,54.61832999,7.343412526997839,9.35093509350935,9.94,10.12,3.539823008849563,9.36,33.0,22.0,33.0,52,52,52,0.6346153846153846,0.4230769230769231,0.6346153846153846,False,False,1.060897435897436,10.93,9.93,9.9598,10.070493454179255
20260416,20260415,002038.SZ,化学制药,双鹭药业,8.07,9.95,1089549872.0,,6874941694.83,8290714500.0,16.69,104531517.0,112112,112112,0,1/1,1,U,8.07,8.2,41655155.4,0.596293,1.6109045848822667,0.416551554,68.74941695,2.411167512690371,6.324110671936767,9.4,9.4,2.1798365122615904,7.5,20.0,13.0,20.0,52,52,52,0.38461538461538464,0.25,0.38461538461538464,False,False,1.0933333333333333,7.91,8.2,-1.9827,-3.5365853658536484
20260416,20260415,002361.SZ,塑料,神剑股份,18.54,10.03,5460270592.0,,15001140123.36,17632188455.04,38.16,271306944.0,103845,103921,1,1/1,1,U,18.54,18.5,176726800.0,1.18064,-0.21574973031283085,1.767268,150.01140123000002,10.488676996424307,12.363636363636354,18.54,18.54,0.0,16.85,36.0,6.0,2.0,52,52,52,0.6923076923076923,0.11538461538461539,0.038461538461538464,False,False,1.0979228486646884,19.26,18.5,3.8835,4.108108108108117
20260416,20260415,002468.SZ,物流,申通快递,16.39,10.0,158777404.0,,24047407442.74,25089847402.4,0.66,348968406.0,92500,92500,0,1/1,1,U,16.39,18.0,78017400.0,0.295413,9.823062843197071,0.780174,240.47407443,4.996796925048064,10.593792172739548,16.39,16.39,10.000000000000009,16.39,2.0,29.0,9.0,52,52,52,0.038461538461538464,0.5576923076923077,0.17307692307692307,True,True,1.0982306284319707,18.03,18.0,10.0061,0.16666666666667299
20260416,20260415,002498.SZ,电网设备,汉缆股份,8.5,9.96,1449685232.0,,28277766000.0,28277766000.0,5.21,125480901.0,94309,105757,1,1/1,1,U,8.5,8.5,85035530.0,0.300715,0.0,0.8503553,282.77766,7.052896725440805,-3.6281179138322073,9.96,10.95,0.6468305304010435,7.78,26.0,28.0,7.0,52,52,52,0.5,0.5384615384615384,0.1346153846153846,False,False,1.0925449871465296,8.99,8.5,5.7647,5.764705882352944
20260416,20260415,002589.SZ,医药商业,瑞康医药,3.59,10.12,331610960.0,,4902473657.32,5401910565.76,6.88,108408210.0,93439,93439,0,1/1,1,U,3.59,3.87,58795362.0,1.11253,7.799442896935949,0.58795362,49.02473657,4.970760233918137,15.064102564102555,3.75,4.11,1.8404907975460238,3.32,3.0,8.0,14.0,52,52,52,0.057692307692307696,0.15384615384615385,0.2692307692307692,True,False,1.1656626506024097,3.64,3.87,1.3928,-5.943152454780361
20260416,20260415,002705.SZ,小家电,新宝股份,17.34,10.03,834157504.0,,14012512956.0,14077925955.84,6.15,80948322.0,130548,130548,0,1/1,1,U,17.34,18.13,50612777.67,0.345458,4.55594002306805,0.5061277767,140.12512956,15.139442231075684,16.767676767676765,17.34,17.34,2.2208121827411054,16.11,9.0,25.0,16.0,52,52,52,0.17307692307692307,0.4807692307692308,0.3076923076923077,True,True,1.1253879577901924,17.89,18.13,3.1719,-1.3237727523441722
20260416,20260415,002787.SZ,包装印刷,华源控股,16.68,10.03,456971200.0,,4184346701.52,5590745554.56,11.11,79231668.0,94357,100248,1,2/4,1,U,16.68,16.73,14939890.0,0.355975,0.2997601918465209,0.1493989,41.84346702,35.27980535279804,38.768718801996684,16.68,16.68,0.13192612137202797,15.18,25.0,24.0,37.0,52,52,52,0.4807692307692308,0.46153846153846156,0.7115384615384616,True,True,1.1021080368906457,16.31,16.73,-2.2182,-2.510460251046035
20260416,20260415,002788.SZ,医药商业,鹭燕医药,15.95,10.0,1091815776.0,,6089611125.95,6196841939.2,18.72,121809527.0,111912,111912,0,1/1,1,U,15.95,16.4,39976640.0,0.63846,2.8213166144200663,0.3997664,60.89611126,-12.024269167126311,-1.3605442176870874,20.29,28.29,0.8275862068965356,14.62,12.0,11.0,22.0,52,52,52,0.23076923076923078,0.21153846153846154,0.4230769230769231,False,False,1.121751025991792,15.7,16.4,-1.5674,-4.268292682926825
20260416,20260415,002798.SZ,家居用品,帝欧水华,6.67,10.07,132362092.0,,3197745073.5,3669684485.28,4.23,74122315.0,94857,94857,0,1/1,1,U,6.67,6.7,5004900.0,0.155813,0.4497751124437732,0.050049,31.977450740000002,8.986928104575153,10.613598673300162,6.67,7.41,0.660066006600668,6.1,23.0,40.0,50.0,52,52,52,0.4423076923076923,0.7692307692307693,0.9615384615384616,True,False,1.098360655737705,7.11,6.7,6.5967,6.119402985074629
