trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
20260415,603890.SH,消费电子,春秋电子,18.71,9.99,1239916512.0,,8359785182.71,8359785164.0,15.12,26634975.0,94235,95129,4,1/1,1,U
20260415,603950.SH,汽车零部件,长源东谷,59.84,10.0,619539136.0,,19364630912.0,19395987072.0,3.23,48393804.0,93119,93455,3,5/6,1,U
20260415,605098.SH,教育,行动教育,60.15,10.0,129416706.0,,7172953665.0,7172953665.0,1.82,91326166.0,93931,93931,0,1/1,1,U
20260415,605222.SH,电网设备,起帆电缆,25.8,10.02,587966528.0,,10652905836.6,10652905862.4,5.71,14140980.0,131327,131327,0,1/1,1,U
20260415,605289.SH,专业工程,罗曼股份,126.61,10.0,698940496.0,,13716610875.0,13801439575.0,5.25,74965781.0,112520,112520,0,1/1,1,U
20260415,605365.SH,照明设备,立达信,23.67,9.99,212408048.0,,11882644774.92,11882644869.6,1.81,53730900.0,93504,93504,0,1/1,1,U
20260415,605366.SH,化学制品,宏柏新材,13.41,10.01,536773088.0,,10407201957.0,10407201903.36,5.36,27721192.0,132204,133919,1,1/1,1,U
20260415,605388.SH,饮料乳品,均瑶健康,7.33,10.06,278189184.0,,4401547720.0,4401547720.0,6.58,84249260.0,140324,140324,0,1/1,1,U
20260415,000889.SZ,通信服务,中嘉博创,4.74,9.98,1402350160.0,,4123087464.24,4438019908.8,36.61,52194353.0,144354,144354,0,5/6,2,U
20260415,002051.SZ,专业工程,中工国际,11.9,9.98,1430293344.0,,14724318832.3,14725166433.6,9.8,60191021.0,93133,134139,7,5/9,2,U
20260415,002990.SZ,计算机设,盛视科技,42.11,10.01,1186953520.0,,5718479593.43,11026593531.18,21.89,19324279.0,135339,135657,1,2/2,2,U
20260415,600605.SH,一般零售,汇通能源,32.33,10.0,598343552.0,,6669110929.57,6669110929.57,9.16,30037803.0,93124,130721,1,2/2,2,U
20260415,600664.SH,化学制药,哈药股份,4.44,9.9,1973541120.0,,11182183849.44,11182183831.68,18.16,142209204.0,95912,100930,1,2/2,2,U
20260415,603629.SH,消费电子,利通电子,87.95,10.01,3714265696.0,,22590133400.0,23071044000.0,17.22,152637225.0,130619,130619,0,3/6,2,U
20260415,603698.SH,专用设备,航天工程,39.53,9.99,832099456.0,,21187684700.0,21187684700.0,3.93,172540939.0,93014,93147,2,2/2,2,U
20260415,002124.SZ,养殖业,天邦食品,3.14,10.18,1211353408.0,,6193193594.72,6976872257.6,19.74,84476453.0,93218,131318,4,3/3,3,U
20260415,002297.SZ,航空装备,博云新材,14.62,10.01,143482888.0,,8378792453.78,8378792409.92,1.71,608327220.0,92500,92500,0,3/3,3,U
