trade_date,prev_trade_date,ts_code,industry,name,close,pct_chg,amount_x,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,pre_close,price,amount_y,turnover_rate,auction_pct,auction_amount_yi,circ_mv_yi,prev_5d,prev_10d,high20,high60,pct_rank,turn_rank,amt_rank,pct_pool_size,turn_pool_size,amt_pool_size,pct_rank_ratio,turn_rank_ratio,amt_rank_ratio,auction_new20,auction_new60,daily_close,daily_open,daily_pct_chg,close_vs_auction_pct
20260409,20260408,000426.SZ,贵金属,兴业银锡,43.56,10.0,2388508560.0,,77327950011.84,77346693008.64,3.13,230707045.0,94018,94542,4,1/1,1,U,43.56,43.15,108692390.45,0.141896,-0.9412304866850407,1.0869239045,773.27950012,8.30432620586774,13.882352941176478,52.0,74.8,78.0,50.0,7.0,100,100,100,0.78,0.5,0.07,False,False,43.56,43.15,0.0,0.9501738122827433
20260409,20260408,000506.SZ,贵金属,招金黄金,18.71,9.99,877206640.0,,17376107240.31,17381922289.6,5.17,66240884.0,112636,112636,0,1/1,1,U,18.71,18.24,14633952.0,0.0863889,-2.512025654730099,0.14633952,173.7610724,10.318396226415082,15.851393188854512,20.52,28.52,93.0,68.0,55.0,100,100,100,0.93,0.68,0.55,False,False,19.69,18.24,5.2378,7.949561403508788
20260409,20260408,000534.SZ,生物制品,万泽股份,39.33,10.01,249156940.0,,19663836461.28,20040542976.96,1.27,77142333.0,93045,93045,0,1/1,1,U,39.33,40.5,14624550.0,0.0722243,2.9748283752860427,0.1462455,196.63836461,10.976297968397297,-1.006795872136923,47.62,49.14,13.0,73.0,56.0,100,100,100,0.13,0.73,0.56,False,False,41.53,40.5,5.5937,2.5432098765432127
20260409,20260408,000551.SZ,环保设备,创元科技,13.94,10.02,156602607.0,,6754587995.88,6757178577.6,2.35,154529834.0,93754,93754,0,1/1,1,U,13.94,14.12,8421168.0,0.123084,1.2912482065997155,0.08421168,67.54587996000001,5.287009063444104,6.0882800608828,14.88,16.3,27.0,57.0,70.0,100,100,100,0.27,0.57,0.7,False,False,13.94,14.12,0.0,-1.274787535410763
20260409,20260408,000727.SZ,光学光电,冠捷科技,2.82,10.16,581913200.0,,12773378883.6,12773378872.32,4.65,88195330.0,95103,95103,0,1/1,1,U,2.82,2.84,30408448.0,0.236385,0.7092198581560183,0.30408448,127.73378884,8.461538461538453,4.0590405904058935,2.85,2.85,38.0,24.0,35.0,100,100,100,0.38,0.24,0.35,False,False,2.81,2.84,-0.3546,-1.0563380281690073
20260409,20260408,000811.SZ,通用设备,冰轮环境,18.43,10.03,538276560.0,,18031832400.83,18291369245.12,3.06,105590040.0,133412,133412,0,1/1,1,U,18.43,18.35,5686665.0,0.0316743,-0.43407487791643495,0.05686665,180.31832401,7.026713124274098,1.7669795692987211,21.43,22.08,68.0,96.0,84.0,100,100,100,0.68,0.96,0.84,False,False,18.72,18.35,1.5735,2.016348773841948
20260409,20260408,000889.SZ,通信服务,中嘉博创,3.59,10.12,108721843.0,,3122760336.84,3361285120.8,3.52,23143868.0,94103,94103,0,1/1,1,U,3.59,3.66,15343452.0,0.481945,1.9498607242339983,0.15343452,31.227603370000004,6.845238095238093,11.490683229813659,3.66,4.04,21.0,11.0,54.0,100,100,100,0.21,0.11,0.54,True,False,3.95,3.66,10.0279,7.923497267759563
20260409,20260408,000892.SZ,影视院线,欢瑞世纪,6.68,10.05,528887360.0,,4748387512.72,6552949606.4,11.45,39713268.0,104503,104906,2,1/1,1,U,6.68,6.5,19454500.0,0.421053,-2.6946107784431073,0.194545,47.48387513,10.049423393739687,14.188034188034182,6.68,9.87,94.0,12.0,46.0,100,100,100,0.94,0.12,0.46,False,False,6.44,6.5,-3.5928,-0.9230769230769171
20260409,20260408,000917.SZ,电视广播,电广传媒,9.86,10.04,796777744.0,,13976149319.18,13977105472.96,5.83,20869676.0,105921,132003,1,1/1,1,U,9.86,9.66,25552632.0,0.186616,-2.0283975659229125,0.25552632,139.76149319,5.454545454545445,6.479481641468676,10.7,14.45,91.0,36.0,40.0,100,100,100,0.91,0.36,0.4,False,False,9.79,9.66,-0.7099,1.3457556935817703
20260409,20260408,000962.SZ,小金属,东方钽业,44.51,10.01,814909824.0,,22328831630.15,23477251721.6,3.74,101119687.0,131215,131215,0,1/1,1,U,44.51,44.51,11314442.0,0.0506719,0.0,0.11314442,223.28831630000002,0.22517451024544055,1.0442678774120306,58.0,59.95,48.0,83.0,62.0,100,100,100,0.48,0.83,0.62,False,False,45.33,44.51,1.8423,1.8422826331161541
