trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
20260417,000037.SZ,电力,深南电A,11.07,10.04,247187300.0,,3751713220.5,6672581893.44,6.72,115688252.0,93403,93403,0,1/1,1,U
20260417,000936.SZ,化学纤维,华西股份,8.34,10.03,589756688.0,,7388300390.58,7389347419.2,8.25,52464438.0,111812,111812,0,1/1,1,U
20260417,001330.SZ,影视院线,博纳影业,8.23,10.03,1469253152.0,,11312291238.32,11312291304.16,13.66,132532455.0,134809,134809,0,1/1,1,U
20260417,001389.SZ,元件,广合科技,149.22,10.0,1548802320.0,,22673298258.36,70502715918.72,6.97,171683877.0,111336,111336,0,1/1,1,U
20260417,001400.SZ,专用设备,江顺科技,193.6,10.0,505325952.0,,2904000000.0,11616000000.0,18.14,57129811.0,135836,135836,0,1/1,1,U
20260417,002081.SZ,装修装饰,金螳螂,3.71,10.09,269856672.0,,9811484138.19,9851250912.16,2.77,61675040.0,93121,93530,1,1/1,1,U
20260417,002108.SZ,塑料,沧州明珠,5.58,10.06,1322939248.0,,9193039989.48,9199178000.64,14.6,60116894.0,93403,103754,1,1/1,1,U
20260417,002203.SZ,工业金属,海亮股份,17.39,9.99,916307072.0,,38469136667.91,39853624319.2,2.39,149322121.0,93012,93433,3,1/1,1,U
20260417,002217.SZ,光学光电,合力泰,2.68,9.84,1327206064.0,,19508584007.88,20044789084.16,6.92,52854022.0,95318,101754,2,1/1,1,U
20260417,002259.SZ,燃气Ⅱ,升达林业,5.63,9.96,251738471.0,,4235608143.21,4235608171.36,6.08,84174625.0,95909,95909,0,1/1,1,U
20260417,002281.SZ,通信设备,光迅科技,116.83,10.0,7116610048.0,,91066339851.97,94243929040.8,8.0,400051739.0,105800,105800,0,1/1,1,U
20260417,002418.SZ,家电零部,康盛股份,6.19,9.95,1393315136.0,,7034299522.22,7034316000.0,21.05,138999192.0,102357,102357,0,3/6,1,U
20260417,002428.SZ,小金属,云南锗业,62.0,10.01,6170237696.0,,40488208750.0,40493440000.0,15.39,139931210.0,94242,101436,5,1/1,1,U
20260417,002487.SZ,风电设备,大金重工,85.47,10.0,1119224848.0,,53924755135.02,54508436431.68,2.08,219789694.0,93115,93115,0,1/1,1,U
20260417,002547.SZ,汽车零部件,春兴精工,3.44,9.9,368045424.0,,3800536651.04,3880516657.92,10.23,30771488.0,141524,141524,0,1/1,1,U
20260417,002628.SZ,基础建设,成都路桥,5.57,10.08,249469621.0,,4198581347.14,4217049317.12,6.17,90569029.0,100821,100821,0,1/1,1,U
20260417,002706.SZ,电网设备,良信股份,11.21,10.01,964670672.0,,10250213139.9,12590231519.04,9.71,99166686.0,134618,144748,1,1/1,1,U
20260417,002796.SZ,通信设备,世嘉科技,53.35,10.0,1628738800.0,,12148232630.05,13463776675.8,13.87,27154349.0,132239,143915,3,1/1,1,U
20260417,002866.SZ,消费电子,传艺科技,26.39,10.0,1099079248.0,,4782198033.34,7640492335.84,24.35,106416355.0,143448,143448,0,1/1,1,U
20260417,002957.SZ,自动化设,科瑞技术,45.97,10.0,1052518528.0,,19246667286.14,19306593870.08,5.63,118892211.0,94936,94936,0,1/1,1,U
