trade_date,prev_trade_date,ts_code,industry,name,close,pct_chg,amount_x,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,pre_close,price,amount_y,turnover_rate,auction_pct,auction_amount_yi,circ_mv_yi,prev_5d,prev_10d,high20,high60,prev_auction_pct,prev_auction_price,pct_rank,turn_rank,amt_rank,pct_pool_size,turn_pool_size,amt_pool_size,pct_rank_ratio,turn_rank_ratio,amt_rank_ratio,auction_new20,auction_new60,auction_price_ratio,daily_close,daily_open,daily_pct_chg,close_vs_auction_pct
20260420,20260417,000037.SZ,电力,深南电A,11.07,10.04,247187300.0,,3751713220.5,6672581893.44,6.72,115688252.0,93403,93403,0,1/1,1,U,11.07,11.2,14745920.0,0.388483,1.174345076784089,0.1474592,37.51713221,18.64951768488745,2.216066481994461,13.19,13.19,0.09940357852882276,10.07,36.0,19.0,44.0,57,57,57,0.631578947368421,0.3333333333333333,0.7719298245614035,False,False,1.112214498510427,,,,
20260420,20260417,000936.SZ,化学纤维,华西股份,8.34,10.03,589756688.0,,7388300390.58,7389347419.2,8.25,52464438.0,111812,111812,0,1/1,1,U,8.34,8.13,20199798.0,0.280465,-2.5179856115107757,0.20199798,73.88300391,11.199999999999989,15.672676837725374,8.34,9.09,-0.13192612137202797,7.57,56.0,26.0,38.0,57,57,57,0.9824561403508771,0.45614035087719296,0.6666666666666666,False,False,1.073976221928666,,,,
20260420,20260417,001330.SZ,影视院线,博纳影业,8.23,10.03,1469253152.0,,11312291238.32,11312291304.16,13.66,132532455.0,134809,134809,0,1/1,1,U,8.23,8.37,43772589.0,0.380475,1.7010935601457833,0.43772589,113.12291237999999,14.30555555555555,19.796215429403198,8.23,13.72,1.8716577540106805,7.62,31.0,20.0,20.0,57,57,57,0.543859649122807,0.3508771929824561,0.3508771929824561,True,False,1.0984251968503935,,,,
20260420,20260417,001389.SZ,元件,广合科技,149.22,10.0,1548802320.0,,22673298258.36,70502715918.72,6.97,171683877.0,111336,111336,0,1/1,1,U,149.22,151.9,20476120.0,0.0887161,1.7960058973327975,0.2047612,226.73298258000003,17.672107877927612,28.871232403489078,149.22,149.22,1.009952082565424,137.02,29.0,53.0,37.0,57,57,57,0.5087719298245614,0.9298245614035088,0.6491228070175439,True,True,1.1085972850678734,,,,
20260420,20260417,001400.SZ,专用设备,江顺科技,193.6,10.0,505325952.0,,2904000000.0,11616000000.0,18.14,57129811.0,135836,135836,0,1/1,1,U,193.6,194.88,5222784.0,0.178667,0.6611570247933907,0.05222784,29.04,15.039515122704849,14.827995255041525,193.6,193.6,0.9090909090909038,177.6,39.0,36.0,55.0,57,57,57,0.6842105263157895,0.631578947368421,0.9649122807017544,True,True,1.0972972972972974,,,,
20260420,20260417,002081.SZ,装修装饰,金螳螂,3.71,10.09,269856672.0,,9811484138.19,9851250912.16,2.77,61675040.0,93121,93530,1,1/1,1,U,3.71,3.74,31945210.0,0.322978,0.8086253369272267,0.3194521,98.11484138,10.746268656716417,10.089020771513347,3.71,3.94,2.3738872403560762,3.45,38.0,25.0,25.0,57,57,57,0.6666666666666666,0.43859649122807015,0.43859649122807015,True,False,1.0840579710144929,,,,
20260420,20260417,002108.SZ,塑料,沧州明珠,5.58,10.06,1322939248.0,,9193039989.48,9199178000.64,14.6,60116894.0,93403,103754,1,1/1,1,U,5.58,5.71,58910755.2,0.62623,2.3297491039426577,0.589107552,91.93039989,15.289256198347111,15.051546391752591,5.58,5.58,-0.19723865877713243,5.06,26.0,10.0,11.0,57,57,57,0.45614035087719296,0.17543859649122806,0.19298245614035087,True,True,1.1284584980237156,,,,
20260420,20260417,002203.SZ,工业金属,海亮股份,17.39,9.99,916307072.0,,38469136667.91,39853624319.2,2.39,149322121.0,93012,93433,3,1/1,1,U,17.39,17.62,47064782.0,0.120747,1.322599194939622,0.47064782,384.69136668,17.658998646820034,18.460490463215272,17.39,17.39,5.060088551549646,16.61,34.0,46.0,18.0,57,57,57,0.5964912280701754,0.8070175438596491,0.3157894736842105,True,True,1.0608067429259482,,,,
20260420,20260417,002217.SZ,光学光电,合力泰,2.68,9.84,1327206064.0,,19508584007.88,20044789084.16,6.92,52854022.0,95318,101754,2,1/1,1,U,2.68,2.91,155018319.0,0.731811,8.582089552238802,1.55018319,195.08584008,5.51181102362206,20.72072072072071,2.68,3.39,-0.4098360655737654,2.43,5.0,7.0,7.0,57,57,57,0.08771929824561403,0.12280701754385964,0.12280701754385964,True,False,1.1975308641975309,,,,
20260420,20260417,002259.SZ,燃气Ⅱ,升达林业,5.63,9.96,251738471.0,,4235608143.21,4235608171.36,6.08,84174625.0,95909,95909,0,1/1,1,U,5.63,5.68,8463200.0,0.198052,0.8880994671403242,0.084632,42.35608143,3.3027522935779707,7.648183556405352,5.63,6.41,-0.1953125,5.11,37.0,35.0,50.0,57,57,57,0.6491228070175439,0.6140350877192983,0.8771929824561403,True,False,1.111545988258317,,,,
