trade_date,prev_trade_date,ts_code,industry,name,close,pct_chg,amount_x,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,pre_close,price,amount_y,turnover_rate,auction_pct,auction_amount_yi,circ_mv_yi,prev_5d,prev_10d,high20,high60,pct_rank,turn_rank,amt_rank,pct_pool_size,turn_pool_size,amt_pool_size,pct_rank_ratio,turn_rank_ratio,amt_rank_ratio,auction_new20,auction_new60,daily_close,daily_open,daily_pct_chg,close_vs_auction_pct
20260408,20260407,000990.SZ,化学原料,诚志股份,10.24,9.99,397588096.0,,12444023142.4,12444032368.64,3.29,41223168.0,100321,100321,0,1/1,1,U,10.24,9.6,22891200.0,0.196217,-6.25,0.228912,124.44023141999999,-1.3487475915221592,4.810644831115662,11.28,11.28,78.0,40.0,29.0,79,79,79,0.9873417721518988,0.5063291139240507,0.3670886075949367,False,False,10.04,9.6,-1.9531,4.583333333333329
20260408,20260407,002025.SZ,军工电子,航天电器,66.72,10.01,2176888112.0,,30282293069.28,30386021652.48,7.34,204017216.0,133057,133057,0,1/1,1,U,66.72,71.03,58948081.12,0.18285,6.459832134292576,0.5894808112,302.82293069,0.3610108303248927,6.479412703479093,68.93,72.33,5.0,42.0,6.0,79,79,79,0.06329113924050633,0.5316455696202531,0.0759493670886076,True,False,71.11,71.03,6.5797,0.11262846684499267
20260408,20260407,002037.SZ,化学制品,保利联合,8.49,9.97,189255314.0,,4108171475.34,4108171492.32,4.69,8338878.0,101948,135815,11,1/1,1,U,8.49,8.5,3591250.0,0.0873144,0.11778563015312216,0.0359125,41.08171475,4.814814814814827,11.857707509881422,9.0,10.11,40.0,66.0,72.0,79,79,79,0.5063291139240507,0.8354430379746836,0.9113924050632911,False,False,8.9,8.5,4.8292,4.70588235294118
20260408,20260407,002051.SZ,专业工程,中工国际,10.48,9.97,1535094864.0,,12967299274.16,12968045733.12,11.96,16798014.0,93118,134321,31,2/3,1,U,10.48,11.53,169439115.0,1.18767,10.019083969465647,1.69439115,129.67299273999998,19.634703196347036,29.86369268897151,10.48,10.48,1.0,3.0,1.0,79,79,79,0.012658227848101266,0.0379746835443038,0.012658227848101266,True,True,11.53,11.53,10.0191,0.0
20260408,20260407,002092.SZ,化学原料,中泰化学,6.95,9.97,736791168.0,,17900041169.4,18000635664.0,4.24,57571715.0,143021,143021,0,1/1,1,U,6.95,6.7,12303880.0,0.0713014,-3.597122302158273,0.1230388,179.00041169,-4.401650618982112,-5.570652173913048,8.98,8.98,69.0,69.0,47.0,79,79,79,0.8734177215189873,0.8734177215189873,0.5949367088607594,False,False,6.62,6.7,-4.7482,-1.1940298507462697
20260408,20260407,002109.SZ,化学原料,兴化股份,4.46,10.12,284189760.0,,5692163535.46,5692163557.76,5.15,65732818.0,100821,100821,0,1/1,1,U,4.46,4.21,23502325.0,0.437407,-5.605381165919288,0.23502325,56.921635349999995,-7.08333333333333,-1.7621145374449365,5.5,5.5,77.0,16.0,27.0,79,79,79,0.9746835443037974,0.20253164556962025,0.34177215189873417,False,False,4.3,4.21,-3.5874,2.1377672209026097
20260408,20260407,002119.SZ,半导体,康强电子,21.11,10.01,595858448.0,,7922245240.0,7922245240.0,7.69,117096747.0,111906,111906,0,1/1,1,U,21.11,22.16,28668392.0,0.344726,4.973945997157747,0.28668392,79.2224524,1.2470023980815315,6.027122049221489,22.99,27.88,9.0,22.0,23.0,79,79,79,0.11392405063291139,0.27848101265822783,0.2911392405063291,False,False,21.93,22.16,3.8844,-1.0379061371841174
20260408,20260407,002132.SZ,通用设备,恒星科技,4.07,10.0,245380056.0,,5695892374.92,5704286945.28,4.42,113173045.0,100248,100248,0,1/1,1,U,4.07,4.11,14830524.0,0.257838,0.9828009828009909,0.14830524,56.958923750000004,4.358974358974366,14.647887323943664,4.08,4.33,34.0,34.0,41.0,79,79,79,0.43037974683544306,0.43037974683544306,0.5189873417721519,True,False,4.09,4.11,0.4914,-0.4866180048661912
20260408,20260407,002181.SZ,出版,粤传媒,11.81,9.96,1011889936.0,,13398883198.24,13712097058.56,7.71,41473389.0,94654,103133,8,1/1,1,U,11.81,12.4,36462200.0,0.259181,4.995766299745985,0.364622,133.98883198,-1.991701244813282,12.476190476190485,12.66,13.23,7.0,33.0,19.0,79,79,79,0.08860759493670886,0.4177215189873418,0.24050632911392406,False,False,12.99,12.4,9.9915,4.758064516129031
20260408,20260407,002193.SZ,服装家纺,如意集团,5.93,10.02,64778709.0,,1551964316.5,1551973211.5,4.32,55820276.0,95212,95212,0,1/1,1,U,5.93,6.08,3514240.0,0.220852,2.5295109612141653,0.0351424,15.519643169999998,-5.573248407643316,3.130434782608682,6.73,7.39,21.0,36.0,73.0,79,79,79,0.26582278481012656,0.45569620253164556,0.9240506329113924,False,False,6.12,6.08,3.204,0.6578947368421059
20260408,20260407,002274.SZ,化学原料,华昌化工,6.5,9.98,287751088.0,,6096019345.0,6190370160.0,4.84,84135720.0,142942,142942,0,1/1,1,U,6.5,6.29,5645275.0,0.0956977,-3.230769230769226,0.05645275,60.96019345,-2.108433734939752,0.9316770186335255,7.78,7.78,68.0,62.0,67.0,79,79,79,0.8607594936708861,0.7848101265822784,0.8481012658227848,False,False,6.4,6.29,-1.5385,1.7488076311605774
20260408,20260407,002310.SZ,电力,东方新能,3.11,9.89,618592016.0,,13059044619.87,18657891768.32,4.9,162002898.0,94224,94224,0,1/1,1,U,3.11,3.15,40725405.0,0.307896,1.2861736334405238,0.40725405,130.5904462,-18.157894736842106,-18.79895561357703,4.11,4.11,30.0,25.0,14.0,79,79,79,0.379746835443038,0.31645569620253167,0.17721518987341772,False,False,3.18,3.15,2.2508,0.9523809523809603
20260408,20260407,002348.SZ,文娱用品,高乐股份,8.05,9.97,153483614.0,,7273440641.95,7624960000.0,2.13,52642653.0,93136,93703,1,1/1,1,U,8.05,8.6,14332760.0,0.184454,6.832298136645942,0.1433276,72.73440642,6.905710491367878,13.700564971751428,9.05,9.05,4.0,41.0,43.0,79,79,79,0.05063291139240506,0.5189873417721519,0.5443037974683544,False,False,8.86,8.6,10.0621,3.0232558139534857
20260408,20260407,002408.SZ,炼化及贸,齐翔腾达,6.62,9.97,586749872.0,,18212260974.88,18819685536.0,3.31,67385297.0,101227,101227,0,2/4,1,U,6.62,6.3,22904280.0,0.132151,-4.8338368580060465,0.2290428,182.12260974999998,10.887772194304857,12.585034013605444,6.68,6.79,76.0,52.0,28.0,79,79,79,0.9620253164556962,0.6582278481012658,0.35443037974683544,False,False,6.58,6.3,-0.6042,4.444444444444449
20260408,20260407,002427.SZ,化学纤维,尤夫股份,6.23,10.07,167622588.0,,6134715177.78,6139246244.32,2.8,112890092.0,95121,95121,0,1/1,1,U,6.23,6.3,6144390.0,0.0990448,1.123595505617958,0.0614439,61.347151780000004,-0.1602564102564097,-0.9538950715421213,8.16,8.27,31.0,61.0,65.0,79,79,79,0.3924050632911392,0.7721518987341772,0.8227848101265823,False,False,6.34,6.3,1.7657,0.6349206349206356
20260408,20260407,002431.SZ,基础建设,棕榈股份,2.77,9.92,218044502.0,,4992661199.05,4992661207.36,4.51,56461427.0,104121,104121,0,1/1,1,U,2.77,2.85,6389985.0,0.124395,2.8880866425992746,0.06389985,49.92661199,-4.152249134948105,8.62745098039217,3.03,3.03,19.0,55.0,64.0,79,79,79,0.24050632911392406,0.6962025316455697,0.810126582278481,False,False,2.83,2.85,2.1661,-0.7017543859649129
20260408,20260407,002442.SZ,橡胶,龙星科技,6.02,10.05,90253998.0,,2965830555.66,3029805222.08,3.13,65440410.0,94345,94345,0,1/1,1,U,6.02,6.17,8111699.0,0.266856,2.491694352159479,0.08111699,29.658305560000002,1.0067114093959662,8.078994614003587,6.93,6.93,23.0,32.0,58.0,79,79,79,0.2911392405063291,0.4050632911392405,0.7341772151898734,False,False,6.22,6.17,3.3223,0.8103727714748756
20260408,20260407,002470.SZ,农化制品,金正大,3.0,9.89,1061768224.0,,9857248251.0,9858083232.0,11.13,52896000.0,104236,104236,0,1/1,1,U,3.0,2.94,40178040.0,0.415917,-2.0000000000000018,0.4017804,98.57248251,-6.8322981366459645,4.895104895104896,3.82,3.82,64.0,18.0,15.0,79,79,79,0.810126582278481,0.22784810126582278,0.189873417721519,False,False,2.98,2.94,-0.6667,1.360544217687076
20260408,20260407,002491.SZ,通信设备,通鼎互联,13.82,10.03,2501241120.0,,16258799797.22,16998523934.72,15.6,170275681.0,93233,95612,3,1/1,1,U,13.82,14.87,157953601.0,0.902897,7.597684515195358,1.57953601,162.58799797,18.626609442060094,46.7091295116773,13.82,13.82,3.0,4.0,2.0,79,79,79,0.0379746835443038,0.05063291139240506,0.02531645569620253,True,True,15.2,14.87,9.9855,2.2192333557498323
20260408,20260407,002631.SZ,家居用品,德尔未来,6.83,9.98,178667859.0,,5420099164.16,5445442070.4,3.37,7029436.0,101642,141212,1,1/1,1,U,6.83,6.88,8296592.0,0.151958,0.7320644216691097,0.08296592,54.20099164,-0.14619883040934978,9.105431309904155,8.12,8.12,36.0,47.0,56.0,79,79,79,0.45569620253164556,0.5949367088607594,0.7088607594936709,False,False,6.85,6.88,0.2928,-0.43604651162791064
20260408,20260407,002637.SZ,化学制品,赞宇科技,12.28,10.04,237544724.0,,5436640282.0,5776524378.24,4.5,76697196.0,133909,133909,0,1/1,1,U,12.28,12.28,2414248.0,0.044407,0.0,0.02414248,54.36640282,3.1066330814441656,2.8475711892797406,17.16,17.16,42.0,74.0,77.0,79,79,79,0.5316455696202531,0.9367088607594937,0.9746835443037974,False,False,12.17,12.28,-0.8958,-0.895765472312699
20260408,20260407,002663.SZ,基础建设,普邦股份,2.21,9.95,177438272.0,,2857291582.99,3808601060.16,6.37,9854832.0,104215,133539,1,1/1,1,U,2.21,2.27,2597561.0,0.088507,2.714932126696845,0.02597561,28.57291583,-5.5555555555555465,7.804878048780495,2.44,2.44,20.0,65.0,75.0,79,79,79,0.25316455696202533,0.8227848101265823,0.9493670886075949,False,False,2.43,2.27,9.9548,7.048458149779742
20260408,20260407,002788.SZ,医药商业,鹭燕医药,19.44,10.02,1617955216.0,,7422071491.44,7552765347.84,23.22,83238697.0,102921,103412,1,1/1,1,U,19.44,19.25,39023600.0,0.530967,-0.977366255144041,0.390236,74.22071491,32.24489795918368,49.30875576036868,19.44,28.29,59.0,11.0,17.0,79,79,79,0.7468354430379747,0.13924050632911392,0.21518987341772153,False,False,18.13,19.25,-6.7387,-5.818181818181823
20260408,20260407,002840.SZ,食品加工,华统股份,12.94,10.03,1112475664.0,,10308397725.38,10380033216.0,11.02,32542806.0,102509,141927,10,1/1,1,U,12.94,13.2,29449200.0,0.280055,2.0092735703245657,0.294492,103.08397724999999,13.409290096406657,20.708955223880587,12.94,12.94,26.0,28.0,22.0,79,79,79,0.3291139240506329,0.35443037974683544,0.27848101265822783,True,True,13.05,13.2,0.8501,-1.1363636363636256
20260408,20260407,002873.SZ,中药Ⅱ,新天药业,11.9,9.98,421582368.0,,2852317521.2,2904835291.4,15.1,39817423.0,93209,94524,1,1/1,1,U,11.9,13.09,58894135.3,1.87707,9.999999999999986,0.588941353,28.523175209999998,17.24137931034482,33.109619686800905,11.9,11.9,2.0,2.0,7.0,79,79,79,0.02531645569620253,0.02531645569620253,0.08860759493670886,True,True,11.32,13.09,-4.8739,-13.521772345301756
20260408,20260407,002957.SZ,自动化设,科瑞技术,33.68,9.99,909435888.0,,14101104072.16,14145009387.52,6.66,110124068.0,133948,133948,0,1/1,1,U,33.68,35.33,21957595.0,0.148443,4.899049881235151,0.21957595,141.01104072,21.80831826401448,40.62630480167015,33.68,33.68,11.0,50.0,30.0,79,79,79,0.13924050632911392,0.6329113924050633,0.379746835443038,True,True,37.05,35.33,10.0059,4.868383809793373
20260408,20260407,003042.SZ,农化制品,中农联合,18.26,10.0,181258687.0,,2325698503.7,2601684800.0,8.11,59840759.0,103012,103012,0,1/1,1,U,18.26,18.26,6480474.0,0.278646,0.0,0.06480474,23.25698504,-7.637835103692458,18.187702265372184,20.09,27.95,42.0,30.0,63.0,79,79,79,0.5316455696202531,0.379746835443038,0.7974683544303798,False,False,17.96,18.26,-1.6429,-1.6429353778751408
20260408,20260407,600063.SH,化学纤维,皖维高新,7.19,9.94,841497104.0,,14876875368.31,14876875361.12,5.76,4765208.0,103442,144718,16,1/1,1,U,7.19,6.99,10804443.0,0.0747037,-2.781641168289295,0.10804443,148.76875367999997,3.751803751803773,8.610271903323262,8.15,8.15,67.0,68.0,52.0,79,79,79,0.8481012658227848,0.8607594936708861,0.6582278481012658,False,False,7.16,6.99,-0.4172,2.4320457796852635
20260408,20260407,600075.SH,化学原料,新疆天业,6.8,10.03,440313040.0,,11613009808.0,11613009862.4,3.95,53058455.0,143128,143128,0,1/1,1,U,6.8,6.5,7836400.0,0.0705939,-4.411764705882348,0.078364,116.13009808,-8.969210174029453,-5.68654646324549,8.13,8.13,73.0,70.0,61.0,79,79,79,0.9240506329113924,0.8860759493670886,0.7721518987341772,False,False,6.4,6.5,-5.8824,-1.538461538461533
20260408,20260407,600110.SH,电池,诺德股份,9.63,10.06,3363554720.0,,16709792375.16,16709792336.64,20.48,76604724.0,94133,145457,3,1/1,1,U,9.63,9.79,55189167.0,0.324883,1.6614745586708057,0.55189167,167.09792375,5.824175824175848,30.487804878048784,9.83,9.83,28.0,24.0,8.0,79,79,79,0.35443037974683544,0.3037974683544304,0.10126582278481013,False,False,9.82,9.79,1.973,0.3064351378958237
20260408,20260407,600158.SH,体育Ⅱ,中体产业,11.87,10.01,1510882800.0,,11389420105.29,11389420164.64,13.58,34393277.0,100329,132802,1,1/1,1,U,11.87,11.8,48754060.0,0.430604,-0.5897219882055493,0.4875406,113.89420105,8.899082568807337,19.2964824120603,12.09,12.09,55.0,17.0,11.0,79,79,79,0.6962025316455697,0.21518987341772153,0.13924050632911392,False,False,11.9,11.8,0.2527,0.8474576271186409
20260408,20260407,600195.SH,动物保健,中牧股份,8.64,10.06,816737888.0,,8822720966.4,8822720931.84,9.4,6027549.0,101757,144203,16,1/1,1,U,8.64,8.66,14909212.0,0.168596,0.23148148148146586,0.14909212,88.22720966,14.134742404227207,23.076923076923084,8.64,9.03,39.0,44.0,40.0,79,79,79,0.4936708860759494,0.5569620253164557,0.5063291139240507,True,False,8.3,8.66,-3.9352,-4.157043879907615
20260408,20260407,600227.SH,农化制品,赤天化,3.82,10.09,729279376.0,,4880431247.46,6450939737.6,15.41,56059978.0,101111,103235,1,1/1,1,U,3.82,3.75,36913125.0,0.770468,-1.8324607329842868,0.36913125,48.80431247,-11.981566820276502,-1.2919896640826933,5.4,5.4,62.0,5.0,18.0,79,79,79,0.7848101265822784,0.06329113924050633,0.22784810126582278,False,False,3.88,3.75,1.5707,3.4666666666666637
20260408,20260407,600250.SH,贸易Ⅱ,南京商旅,13.61,10.02,772543744.0,,4257091008.44,4257091062.88,18.95,32525178.0,135514,140920,3,1/1,1,U,13.61,13.36,12746776.0,0.305028,-1.8368846436443764,0.12746776,42.570910080000004,6.577916992952226,22.06278026905828,14.7,14.7,63.0,26.0,46.0,79,79,79,0.7974683544303798,0.3291139240506329,0.5822784810126582,False,False,13.5,13.36,-0.8082,1.0479041916167708
20260408,20260407,600259.SH,小金属,中稀有色,86.96,10.01,1573142288.0,,29256466733.6,29256466211.84,5.62,36883823.0,140042,143821,1,1/1,1,U,86.96,91.56,39105276.0,0.126948,5.28978840846368,0.39105276,292.56466734,11.63029525032091,11.658962506420135,96.98,112.29,6.0,54.0,16.0,79,79,79,0.0759493670886076,0.6835443037974683,0.20253164556962025,False,False,91.63,91.56,5.3703,0.07645259938837176
20260408,20260407,600370.SH,化学纤维,三房巷,2.52,10.04,204534453.0,,10125944826.48,10125944841.6,2.08,96627285.0,95911,95911,0,1/1,1,U,2.52,2.52,15162034.0,0.149735,0.0,0.15162034,101.25944826,-0.7874015748031482,-5.263157894736848,3.86,3.86,42.0,48.0,39.0,79,79,79,0.5316455696202531,0.6075949367088608,0.4936708860759494,False,False,2.56,2.52,1.5873,1.5873015873015885
20260408,20260407,600423.SH,化学原料,柳化股份,3.61,10.06,191622180.0,,2883289043.86,2883289036.64,6.81,21189978.0,101702,104356,1,1/1,1,U,3.61,3.68,4482240.0,0.152499,1.939058171745156,0.0448224,28.83289044,-8.607594936708873,5.247813411078717,4.28,4.31,27.0,46.0,69.0,79,79,79,0.34177215189873417,0.5822784810126582,0.8734177215189873,False,False,3.61,3.68,0.0,-1.902173913043486
20260408,20260407,600470.SH,农化制品,六国化工,7.05,9.98,338607600.0,,3677280000.0,3677280000.0,9.54,72016455.0,130124,130124,0,1/1,1,U,7.05,6.9,8143380.0,0.226265,-2.127659574468077,0.0814338,36.7728,-5.369127516778526,2.7696793002915276,9.44,9.44,65.0,35.0,57.0,79,79,79,0.8227848101265823,0.4430379746835443,0.7215189873417721,False,False,7.03,6.9,-0.2837,1.8840579710144911
20260408,20260407,600527.SH,纺织制造,江南高纤,2.5,10.13,257446796.0,,4329402255.0,4329402240.0,6.07,37238200.0,93427,94900,3,1/1,1,U,2.5,2.5,14171500.0,0.327332,0.0,0.141715,43.29402255,-3.8461538461538547,19.047619047619047,2.73,2.73,42.0,23.0,44.0,79,79,79,0.5316455696202531,0.2911392405063291,0.5569620253164557,False,False,2.58,2.5,3.2,3.200000000000003
20260408,20260407,600596.SH,农化制品,新安股份,11.5,10.05,304631440.0,,15520366063.5,15520366144.0,1.99,118214825.0,94633,94633,0,1/1,1,U,11.5,11.77,16629833.0,0.104691,2.347826086956517,0.16629833,155.20366063999998,4.261106074342713,7.276119402985071,13.65,14.04,24.0,58.0,38.0,79,79,79,0.3037974683544304,0.7341772151898734,0.4810126582278481,False,False,11.9,11.77,3.4783,1.1045029736618588
20260408,20260407,600623.SH,化学原料,华谊集团,9.78,10.01,351250240.0,,18347619688.74,20761289918.4,1.98,75764936.0,141237,141237,0,1/1,1,U,9.78,9.4,8657400.0,0.0490929,-3.885480572597122,0.086574,183.47619689,-0.6097560975609762,-3.07234886025769,12.26,12.26,71.0,73.0,55.0,79,79,79,0.8987341772151899,0.9240506329113924,0.6962025316455697,False,False,9.71,9.4,-0.7157,3.2978723404255375
20260408,20260407,600664.SH,化学制药,哈药股份,3.87,9.94,919944528.0,,9746633220.12,9746633204.64,9.64,25327215.0,110540,135835,5,1/1,1,U,3.87,3.87,29662389.0,0.304335,0.0,0.29662389,97.46633220000001,12.173913043478258,19.81424148606812,3.87,3.87,42.0,27.0,21.0,79,79,79,0.5316455696202531,0.34177215189873417,0.26582278481012656,True,True,3.74,3.87,-3.3592,-3.3591731266149845
20260408,20260407,600691.SH,农化制品,潞化科技,3.34,9.87,241551340.0,,7934457079.68,7935779719.68,3.14,62909227.0,103015,103015,0,1/1,1,U,3.34,3.2,11316480.0,0.148864,-4.191616766467055,0.1131648,79.3445708,-6.17977528089888,-5.113636363636365,4.87,4.87,72.0,49.0,48.0,79,79,79,0.9113924050632911,0.620253164556962,0.6075949367088608,False,False,3.3,3.2,-1.1976,3.124999999999989
20260408,20260407,600722.SH,化学原料,金牛化工,14.52,10.0,1244788464.0,,9878241695.52,9878241753.6,13.04,90575760.0,101029,101805,2,1/1,1,U,14.52,13.83,54762748.0,0.582036,-4.75206611570248,0.54762748,98.78241696,-12.0,-11.083894672382112,20.02,20.02,75.0,9.0,9.0,79,79,79,0.9493670886075949,0.11392405063291139,0.11392405063291139,False,False,14.84,13.83,2.2039,7.302964569775848
20260408,20260407,600743.SH,一般零售,华远控股,1.99,9.94,105439349.0,,4668740739.26,4668740751.2,2.31,3523752.0,134414,142450,4,1/1,1,U,1.99,2.04,2375988.0,0.0496441,2.5125628140703515,0.02375988,46.687407390000004,1.5306122448979664,10.555555555555562,2.04,2.07,22.0,72.0,78.0,79,79,79,0.27848101265822783,0.9113924050632911,0.9873417721518988,True,False,2.19,2.04,10.0503,7.352941176470584
20260408,20260407,600791.SH,房地产开发,京能置业,11.79,9.98,458398816.0,,5332778475.84,5339455200.0,8.71,3451227.0,94510,144907,24,1/1,1,U,11.79,12.3,11121660.0,0.199906,4.325699745547085,0.1112166,53.32778476,19.817073170731692,44.1320293398533,11.79,11.79,15.0,39.0,51.0,79,79,79,0.189873417721519,0.4936708860759494,0.6455696202531646,True,True,12.55,12.3,6.4461,2.0325203252032518
20260408,20260407,600810.SH,化学纤维,神马股份,8.99,10.04,355028064.0,,9902009294.15,9990345061.12,3.65,81105982.0,100619,100619,0,1/1,1,U,8.99,8.75,10768625.0,0.111735,-2.6696329254727535,0.10768625,99.02009294,14.2312579415502,20.02670226969292,9.1,9.52,66.0,57.0,53.0,79,79,79,0.8354430379746836,0.7215189873417721,0.6708860759493671,False,False,8.57,8.75,-4.6719,-2.057142857142854
20260408,20260407,600955.SH,化学原料,维远股份,18.1,10.03,169486280.0,,9955000000.0,9955000000.0,1.76,116429752.0,102515,102515,0,1/1,1,U,18.1,17.83,9029112.0,0.0920727,-1.4917127071823355,0.09029112,99.55,-3.518123667377404,19.867549668874183,19.87,22.0,60.0,64.0,54.0,79,79,79,0.759493670886076,0.810126582278481,0.6835443037974683,False,False,18.44,17.83,1.8785,3.4212002243410153
20260408,20260407,601133.SH,专业工程,柏诚股份,21.43,10.01,903826640.0,,3201357923.92,11315434997.76,28.78,13162306.0,100109,135700,7,2/4,1,U,21.43,22.44,21694072.0,0.647152,4.713019132057861,0.21694072,32.01357924,18.006607929515404,25.61547479484174,21.43,21.43,13.0,8.0,31.0,79,79,79,0.16455696202531644,0.10126582278481013,0.3924050632911392,True,True,22.44,22.44,4.713,0.0
20260408,20260407,601388.SH,工业金属,怡球资源,3.81,10.12,461766688.0,,8386658166.96,8386658197.44,5.74,56069865.0,134133,134133,0,1/1,1,U,3.81,3.85,7822815.0,0.0923078,1.049868766404205,0.07822815,83.86658167,-3.2994923857867953,15.105740181268889,4.33,4.8,33.0,63.0,62.0,79,79,79,0.4177215189873418,0.7974683544303798,0.7848101265822784,False,False,3.91,3.85,2.6247,1.5584415584415598
20260408,20260407,603002.SH,电子化学,宏昌电子,10.67,10.0,355188576.0,,12100617691.03,12100617723.04,2.98,52881587.0,93724,93724,0,1/1,1,U,10.67,10.74,20197644.0,0.165826,0.6560449859418949,0.20197644,121.00617691,4.607843137254908,16.73960612691465,11.13,12.34,37.0,45.0,34.0,79,79,79,0.46835443037974683,0.569620253164557,0.43037974683544306,False,False,11.01,10.74,3.1865,2.5139664804469235
20260408,20260407,603042.SH,通信设备,华脉科技,22.81,9.98,579433408.0,,3663054250.4,3663054250.4,16.08,50582406.0,93326,94211,4,2/3,1,U,22.81,22.59,26952129.0,0.742949,-0.964489259096879,0.26952129,36.6305425,10.67442988840368,25.260845689181764,22.81,22.81,57.0,6.0,25.0,79,79,79,0.7215189873417721,0.0759493670886076,0.31645569620253167,False,False,22.32,22.59,-2.1482,-1.1952191235059741
