trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
20260409,600707.SH,光学光电,彩虹股份,6.38,10.0,297063840.0,,22889332890.16,22893926464.64,1.31,68646720.0,93134,93238,1,1/1,1,U
20260409,601133.SH,专业工程,柏诚股份,24.68,9.98,922303888.0,,3686864841.92,13031494901.76,25.96,89748326.0,94641,103523,1,3/6,1,U
20260409,601811.SH,出版,新华文轩,15.93,10.01,390035648.0,,12615029127.0,19655087257.44,3.24,59350416.0,130420,130420,0,1/1,1,U
20260409,601869.SH,通信设备,长飞光纤,398.31,10.0,8098605824.0,,161848613849.34,329762881974.24,5.28,461329811.0,145328,145328,0,1/1,1,U
20260409,603121.SH,汽车零部件,华培动力,21.57,9.99,249728836.0,,7302172232.55,7302172167.84,3.56,65523059.0,103401,103401,0,1/1,1,U
20260409,603216.SH,家居用品,梦天家居,36.52,10.0,205955553.0,,8132638800.0,8132638800.0,2.63,83459338.0,130114,130114,0,1/1,1,U
20260409,603507.SH,风电设备,振江股份,46.21,10.0,786937680.0,,8399698306.47,8516563396.47,9.76,96323959.0,132841,132841,0,1/1,1,U
20260409,603773.SH,光学光电,沃格光电,39.22,10.01,866398928.0,,8811111586.26,8814170746.26,10.05,35490727.0,95848,95954,1,1/1,1,U
20260409,603808.SH,服装家纺,歌力思,11.36,9.97,171091642.0,,4192895094.08,4192895116.8,4.29,59803811.0,103025,103025,0,1/1,1,U
20260409,603863.SH,造纸,松炀资源,20.6,9.98,269164368.0,,4215790000.0,4215790000.0,6.54,75707060.0,100109,100109,0,1/1,1,U
20260409,603929.SH,专业工程,亚翔集成,198.99,10.0,1145013456.0,,42456506400.0,42456506400.0,2.82,92112471.0,104113,104113,0,1/1,1,U
20260409,603958.SH,服装家纺,哈森股份,22.28,10.02,277251312.0,,4887340800.0,4887340800.0,5.88,39609384.0,104714,105841,1,1/1,1,U
20260409,605056.SH,通用设备,咸亨国际,29.32,10.02,518823984.0,,11827488624.0,12003408624.0,4.54,26798480.0,130510,131234,2,1/1,1,U
20260409,605189.SH,纺织制造,富春染织,16.02,10.03,142117965.0,,3109124529.72,3109124529.72,4.57,62907047.0,93000,93209,1,1/1,1,U
20260409,000889.SZ,通信服务,中嘉博创,3.95,10.03,453154096.0,,3435906220.2,3698349924.0,13.64,51579171.0,94457,94457,0,2/2,2,U
20260409,002342.SZ,通用设备,巨力索具,15.59,10.02,4158828048.0,,14883617100.0,14966400000.0,28.56,207131858.0,94227,131927,5,2/2,2,U
20260409,002384.SZ,元件,东山精密,131.9,10.0,12250396672.0,,182855835263.7,241589033998.4,6.76,102847969.0,93548,111709,7,2/2,2,U
20260409,002536.SZ,汽车零部件,飞龙股份,33.56,10.0,2170087968.0,,18270100077.0,19289814401.28,12.26,56649380.0,104242,140527,5,2/2,2,U
20260409,002975.SZ,自动化设,博杰股份,86.9,10.0,982113712.0,,9199145362.0,13930295331.7,10.85,137189725.0,93921,93921,0,2/2,2,U
20260409,603306.SH,汽车零部件,华懋科技,97.06,10.0,2059489184.0,,31980769655.7,31980769946.88,6.66,20372894.0,132356,132356,0,2/2,2,U
20260409,603757.SH,通用设备,大元泵业,54.16,9.99,1495413248.0,,10103399547.44,10103399547.44,15.62,33118840.0,132253,133335,2,2/2,2,U
20260409,603777.SH,休闲食品,来伊份,15.43,9.98,136742234.0,,5160164881.38,5160164788.8,2.65,134012605.0,92502,92502,0,2/2,2,U
20260409,603950.SH,汽车零部件,长源东谷,44.88,10.0,33538824.0,,14523473184.0,14546990304.0,0.23,399593568.0,92503,92503,0,2/2,2,U
20260409,605318.SH,装修建材,法狮龙,93.17,10.0,708398192.0,,11714173538.76,11714173538.76,6.18,4546696.0,101623,144902,30,2/2,2,U
20260409,600743.SH,一般零售,华远控股,2.41,10.05,425000368.0,,5654103106.34,5654103120.8,8.04,36991412.0,130755,130904,1,3/3,3,U
