ts_code,pre_close,price,amount,turnover_rate,auction_pct,auction_amount_yi
600156.SH,8.42,8.98,17283806.0,0.478649,6.65083135391924,0.17283806
600284.SH,7.5,7.3,12567680.0,0.177438,-2.6666666666666727,0.1256768
600507.SH,6.05,6.09,6638709.0,0.0471254,0.6611570247933907,0.06638709
600549.SH,61.88,62.17,97003851.0,0.10041,0.4686489980607611,0.97003851
600666.SH,6.85,6.85,104686495.0,0.610757,0.0,1.04686495
600683.SH,10.9,11.98,22260038.0,0.250831,9.908256880733934,0.22260038
600719.SH,7.33,7.47,5987952.0,0.198122,1.9099590723055782,0.05987952
600749.SH,19.93,20.0,30362000.0,0.668868,0.351229302558953,0.30362
600768.SH,17.52,17.58,9189066.0,0.390812,0.3424657534246478,0.09189066
600847.SH,14.63,14.48,2743960.0,0.123624,-1.025290498974707,0.0274396
600875.SH,42.04,42.5,153790500.0,0.159877,1.0941960038058918,1.537905
600961.SH,20.08,22.09,17731223.0,0.106766,10.009960159362553,0.17731223
601778.SH,6.66,7.0,332271800.0,1.32866,5.105105105105112,3.322718
603032.SH,22.15,22.04,6545880.0,0.128203,-0.4966139954853288,0.0654588
603052.SH,75.77,79.0,21069300.0,0.141939,4.262900884254983,0.210693
603220.SH,31.93,32.56,54877536.0,0.388114,1.9730660820544976,0.54877536
603315.SH,16.84,17.01,12048183.0,0.221091,1.009501187648465,0.12048183
603322.SH,36.26,36.8,22735040.0,0.392038,1.4892443463871974,0.2273504
603687.SH,19.84,19.38,98737224.0,0.926274,-2.318548387096775,0.98737224
603826.SH,34.16,35.5,13568100.0,0.0583333,3.9227166276346814,0.135681
603878.SH,8.27,8.27,2524831.0,0.0544073,0.0,0.02524831
603897.SH,50.6,52.0,13998400.0,0.130404,2.7667984189723382,0.139984
603906.SH,25.05,25.8,90895980.0,0.62347,2.9940119760478945,0.9089598
603920.SH,58.86,62.28,274935060.0,0.612621,5.810397553516822,2.7493506
603933.SH,24.95,25.0,18300000.0,0.352695,0.20040080160321772,0.183
603985.SH,24.54,25.1,44083883.0,0.398389,2.2819885900570602,0.44083883
605060.SH,58.95,60.0,18390000.0,0.128275,1.781170483460559,0.1839
605166.SH,11.13,11.0,2658700.0,0.0767953,-1.1680143755615546,0.026587
605287.SH,46.98,46.88,2179920.0,0.0332143,-0.21285653469560462,0.0217992
605336.SH,15.65,15.7,3744450.0,0.130035,0.31948881789136685,0.0374445
605388.SH,8.06,8.4,35763000.0,0.709011,4.218362282878418,0.35763
000070.SZ,20.77,20.74,66958675.2,0.36329,-0.1444390948483476,0.6695867520000001
000546.SZ,7.08,6.96,20043408.0,0.413346,-1.6949152542372947,0.20043408
000570.SZ,6.74,6.76,23874292.0,0.635549,0.29673590504450953,0.23874292
000571.SZ,5.69,5.89,5372274.89,0.112053,3.5149384885764468,0.0537227489
000593.SZ,18.33,18.88,13144256.0,0.194207,3.000545553737055,0.13144256
000657.SZ,51.9,53.5,195489000.0,0.251493,3.0828516377649384,1.95489
000762.SZ,37.11,37.85,41052904.85,0.20826,1.9940716787927748,0.4105290485
000782.SZ,5.81,5.86,6809320.0,0.220018,0.8605851979346157,0.0680932
000815.SZ,22.21,23.0,105192800.0,0.657823,3.556956325979277,1.051928
000967.SZ,13.07,14.01,140810363.04,0.317515,7.192042846212687,1.4081036303999999
001203.SZ,46.39,48.66,38626308.0,0.0607822,4.893295968958822,0.38626308
001230.SZ,27.72,28.02,3424044.0,0.155557,1.0822510822510845,0.03424044
001268.SZ,31.34,31.9,3776960.0,0.188136,1.7868538608806661,0.0377696
002008.SZ,86.67,88.4,97125080.0,0.11484,1.996077073958702,0.9712508
002033.SZ,10.93,10.92,53124708.0,0.885364,-0.09149130832570851,0.53124708
002062.SZ,8.05,8.05,6961640.0,0.0768915,0.0,0.0696164
002209.SZ,16.5,16.48,4451248.0,0.172794,-0.12121212121212199,0.04451248
002213.SZ,38.34,39.06,47789910.0,0.59233,1.8779342723004744,0.4778991
002237.SZ,16.51,16.51,23485475.0,0.119302,0.0,0.23485475
002263.SZ,5.17,5.26,99931662.9,1.01144,1.740812379110257,0.9993166290000001
002333.SZ,6.39,6.19,5025042.0,0.121799,-3.1298904538341055,0.05025042
002421.SZ,2.9,2.87,21997402.0,0.381952,-1.0344827586206806,0.21997402
002468.SZ,18.03,18.01,27675967.0,0.104737,-0.11092623405435376,0.27675967
002491.SZ,15.62,15.62,49815304.0,0.271082,0.0,0.49815304
002595.SZ,89.02,91.49,8709848.0,0.0119829,2.774657380363954,0.08709848
002613.SZ,4.17,4.13,7980812.0,0.250228,-0.959232613908878,0.07980812
002726.SZ,3.62,3.62,19523022.0,0.500129,0.0,0.19523022
002757.SZ,22.79,22.79,18004100.0,0.280088,0.0,0.180041
002771.SZ,18.37,20.21,35594660.4,1.00922,10.01633097441481,0.355946604
002802.SZ,14.87,15.05,11921105.0,0.529184,1.210490921318108,0.11921105
002850.SZ,205.59,202.11,48748932.0,0.121158,-1.6926893331387638,0.48748932
002859.SZ,46.33,48.65,14925820.0,0.0755852,5.007554500323774,0.1492582
002875.SZ,20.99,21.41,10019880.0,0.256528,2.0009528346832006,0.1001988
002929.SZ,65.29,64.5,31153500.0,0.229387,-1.2099862153469254,0.311535
002940.SZ,35.6,35.96,25024564.0,0.375603,1.011235955056189,0.25024564
002990.SZ,46.32,48.07,78727411.62,1.20603,3.7780656303972426,0.7872741162000001
003041.SZ,57.97,57.9,6177930.0,0.0779837,-0.12075211316198153,0.0617793
