trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
20260413,603177.SH,环境治理,德创环保,12.1,10.0,82353112.0,,2470723200.0,2470723200.0,3.49,72393090.0,111635,111635,0,1/1,1,U
20260413,603256.SH,玻璃玻纤,宏和科技,89.3,10.0,1582921680.0,,78559665750.0,80779569806.4,2.07,230483210.0,94442,94519,1,1/1,1,U
20260413,603283.SH,自动化设,赛腾股份,50.5,10.0,1053346336.0,,13694288666.5,13694288616.0,8.04,60852096.0,134022,134043,1,1/1,1,U
20260413,603350.SH,电机Ⅱ,安乃达,38.14,10.01,155077893.0,,1678160000.0,4443081160.0,9.52,116270972.0,131121,131121,0,1/1,1,U
20260413,603682.SH,一般零售,锦和商管,6.94,9.98,77032251.0,,3279150000.0,3279150000.0,2.46,72591012.0,130301,130301,0,1/1,1,U
20260413,603738.SH,元件,泰晶科技,28.14,10.01,1166726448.0,,10858874024.88,10858873912.32,10.97,101577126.0,94520,101659,2,1/1,1,U
20260413,603800.SH,专用设备,洪田股份,47.97,10.0,582035600.0,,9977760000.0,9977760000.0,6.07,78833898.0,104336,104336,0,1/1,1,U
20260413,603803.SH,通信设备,瑞斯康达,15.26,10.02,685450992.0,,6483723079.82,6483723003.52,10.79,181024420.0,93427,93427,0,1/1,1,U
20260413,603897.SH,电网设备,长城科技,40.87,10.01,562516272.0,,8437026282.47,8437026282.47,6.81,50469954.0,94324,100300,4,1/1,1,U
20260413,000402.SZ,房地产开发,金融街,3.06,10.07,437293648.0,,9145321546.32,9146125506.24,4.91,28033896.0,94257,94342,1,2/2,2,U
20260413,001299.SZ,燃气Ⅱ,美能能源,16.85,9.99,362239744.0,,3680038635.15,4088460511.1,10.2,177922402.0,94427,94618,1,2/2,2,U
20260413,002418.SZ,家电零部,康盛股份,6.26,10.02,1146757792.0,,7113847335.88,7113864000.0,16.28,155255493.0,93045,95130,3,2/2,2,U
20260413,605255.SH,汽车零部件,天普股份,115.84,10.0,561332720.0,,15531827200.0,15531827200.0,3.8,37485824.0,144841,144841,0,2/2,2,U
20260413,002364.SZ,其他电源,中恒电气,38.63,9.99,579812768.0,,21559548248.8,21770514404.8,2.69,720067410.0,92500,92500,0,3/3,3,U
20260413,002580.SZ,电池,圣阳股份,20.88,10.01,2074911504.0,,9444834144.0,9476784552.96,22.58,207604035.0,93448,93906,2,3/3,3,U
