trade_date,prev_trade_date,ts_code,industry,name,close,pct_chg,amount_x,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,pre_close,price,amount_y,turnover_rate,auction_pct,auction_amount_yi,circ_mv_yi,prev_5d,prev_10d,high20,high60,prev_auction_pct,prev_auction_price,pct_rank,turn_rank,amt_rank,pct_pool_size,turn_pool_size,amt_pool_size,pct_rank_ratio,turn_rank_ratio,amt_rank_ratio,auction_new20,auction_new60,auction_price_ratio,daily_close,daily_open,daily_pct_chg,close_vs_auction_pct
20260413,20260410,000402.SZ,房地产开发,金融街,2.78,9.88,173696280.0,,8308494738.16,8309225133.12,2.1,20568636.0,93106,93215,1,1/1,1,U,2.78,2.78,10326588.0,0.12429,0.0,0.10326588,83.08494738,10.756972111553797,8.59375,2.85,2.98,3.9525691699604737,2.63,25.0,41.0,38.0,55,55,55,0.45454545454545453,0.7454545454545455,0.6909090909090909,False,False,1.0570342205323193,3.06,2.78,10.0719,10.071942446043176
20260413,20260410,000534.SZ,生物制品,万泽股份,45.68,9.99,990386816.0,,22838648602.88,23276176028.16,4.42,105011970.0,94457,94457,0,2/3,1,U,45.68,44.86,18150356.0,0.0809248,-1.795096322241685,0.18150356,228.38648603,19.051342194422727,13.013359722909446,45.68,49.14,5.947507825668197,44.0,45.0,47.0,29.0,55,55,55,0.8181818181818182,0.8545454545454545,0.5272727272727272,False,False,1.0195454545454545,45.98,44.86,0.6567,2.496656263932228
20260413,20260410,000626.SZ,物流,远大控股,8.61,9.96,83226843.0,,4336999245.81,4362057299.04,1.92,32381349.0,92500,92500,0,1/1,1,U,8.61,8.33,17950317.0,0.4278,-3.2520325203251987,0.17950317,43.369992460000006,6.427688504326334,6.165228113440202,8.97,9.03,9.961685823754785,8.61,54.0,19.0,30.0,55,55,55,0.9818181818181818,0.34545454545454546,0.5454545454545454,False,False,0.967479674796748,8.67,8.33,0.6969,4.081632653061223
20260413,20260410,000659.SZ,包装印刷,珠海中富,4.3,9.97,274092240.0,,5528520836.0,5528520870.4,5.15,37328730.0,110457,110457,0,1/1,1,U,4.3,4.48,7016356.48,0.121813,4.186046511627928,0.07016356480000001,55.28520836,-5.077262693156737,13.456464379947231,4.78,5.08,0.0,3.91,5.0,42.0,47.0,55,55,55,0.09090909090909091,0.7636363636363637,0.8545454545454545,False,False,1.1457800511508953,4.3,4.48,0.0,-4.017857142857156
20260413,20260410,000670.SZ,其他电子,盈方微,8.15,9.99,641425712.0,,6698182268.25,6884510771.2,9.64,55563391.0,93133,93403,2,1/1,1,U,8.15,8.09,30942632.0,0.465382,-0.7361963190184118,0.30942632,66.98182268,4.487179487179493,-11.796536796536794,9.69,11.23,0.9446693657219951,7.48,34.0,16.0,23.0,55,55,55,0.6181818181818182,0.2909090909090909,0.41818181818181815,False,False,1.0815508021390374,8.21,8.09,0.7362,1.4833127317676267
20260413,20260410,000762.SZ,能源金属,西藏矿业,33.88,10.0,2736875248.0,,17644724937.84,17645356122.24,15.88,5471620.0,100903,145539,8,1/1,1,U,33.88,34.2,78697620.0,0.441839,0.9445100354191327,0.7869762,176.44724938000002,8.381317978246972,17.638888888888893,33.88,33.88,0.0,30.8,21.0,17.0,8.0,55,55,55,0.38181818181818183,0.3090909090909091,0.14545454545454545,True,True,1.1103896103896105,33.66,34.2,-0.6494,-1.5789473684210706
20260413,20260410,001211.SZ,家居用品,双枪科技,30.68,10.0,334646896.0,,2055454921.0,2208960000.0,16.62,88266360.0,110115,135445,1,1/1,1,U,30.68,30.06,3177342.0,0.157769,-2.0208604954367715,0.03177342,20.55454921,12.794117647058822,10.758122743682307,30.68,30.86,0.7529580494801014,28.1,47.0,36.0,53.0,55,55,55,0.8545454545454545,0.6545454545454545,0.9636363636363636,False,False,1.0697508896797152,31.68,30.06,3.2595,5.389221556886231
20260413,20260410,001269.SZ,光伏设备,欧晶科技,23.18,10.01,104364174.0,,4460109905.02,4460109905.02,2.34,70551505.0,92500,93709,1,1/1,1,U,23.18,22.7,7189090.0,0.164595,-2.070750647109576,0.0718909,44.60109905,9.90990990990992,-1.571125265392781,26.18,26.6,10.0142382534409,23.18,49.0,35.0,46.0,55,55,55,0.8909090909090909,0.6363636363636364,0.8363636363636363,False,False,0.9792924935289042,23.83,22.7,2.8041,4.977973568281934
20260413,20260410,001299.SZ,燃气Ⅱ,美能能源,15.32,9.98,209264568.0,,3345886759.08,3717223443.92,6.47,140331200.0,104906,104906,0,1/1,1,U,15.32,15.35,8151310.5,0.243146,0.1958224543080922,0.081513105,33.45886759,10.057471264367823,14.58489154824234,15.32,16.43,-0.2153625269203152,13.9,24.0,25.0,43.0,55,55,55,0.43636363636363634,0.45454545454545453,0.7818181818181819,True,False,1.10431654676259,16.85,15.35,9.9869,9.77198697068405
20260413,20260410,001309.SZ,半导体,德明利,447.24,10.0,10190105344.0,,71950152722.16,101454452083.92,14.44,57659969.0,133706,144739,7,1/1,1,U,447.24,450.15,213869416.05,0.295325,0.6506573651730463,2.1386941605,719.50152722,24.18159100374846,18.048883492583002,447.24,447.24,5.268335874858576,428.0,23.0,22.0,2.0,55,55,55,0.41818181818181815,0.4,0.03636363636363636,True,True,1.0517523364485981,481.49,450.15,7.6581,6.962123736532274
20260413,20260410,002074.SZ,电池,国轩高科,38.81,10.01,4036248576.0,,67381626034.94,70405756888.48,6.04,171517573.0,93636,131536,5,1/1,1,U,38.81,38.8,138081440.0,0.204977,-0.025766555011608183,1.3808144,673.81626035,11.522988505747133,5.119176598049835,39.5,42.1,1.1904761904761862,35.7,27.0,30.0,4.0,55,55,55,0.4909090909090909,0.5454545454545454,0.07272727272727272,False,False,1.0868347338935573,39.5,38.8,1.7779,1.8041237113402135
20260413,20260410,002177.SZ,计算机设,御银股份,8.16,9.97,1198983872.0,,5507338738.08,6211320975.36,22.38,75380864.0,131621,145151,3,1/1,1,U,8.16,8.0,66930792.0,1.23961,-1.9607843137254943,0.66930792,55.07338737999999,13.176144244105403,10.419485791610295,9.73,10.3,0.6738544474393482,7.47,46.0,5.0,11.0,55,55,55,0.8363636363636363,0.09090909090909091,0.2,False,False,1.07095046854083,8.02,8.0,-1.7157,0.24999999999999467
20260413,20260410,002263.SZ,塑料,大东南,4.9,10.11,2022847904.0,,9203890990.0,9203964470.4,22.43,83020548.0,93754,130518,2,1/1,1,U,4.9,4.8,76496640.0,0.848449,-2.0408163265306256,0.7649664,92.03890990000001,3.594080338266381,32.432432432432435,5.18,5.18,-3.146067415730347,4.31,48.0,8.0,9.0,55,55,55,0.8727272727272727,0.14545454545454545,0.16363636363636364,False,False,1.1136890951276102,4.99,4.8,1.8367,3.9583333333333415
20260413,20260410,002363.SZ,汽车零部件,隆基机械,8.67,10.03,244647004.0,,3604623307.89,3614482216.32,7.0,41750211.0,140530,140530,0,1/1,1,U,8.67,8.57,4134168.0,0.116029,-1.1534025374855816,0.04134168,36.04623308,9.74683544303796,10.445859872611463,9.05,10.7,1.6497461928933976,8.01,39.0,43.0,50.0,55,55,55,0.7090909090909091,0.7818181818181819,0.9090909090909091,False,False,1.069912609238452,8.43,8.57,-2.7682,-1.6336056009334954
20260413,20260410,002418.SZ,家电零部,康盛股份,5.69,10.06,804701136.0,,6466100853.22,6466116000.0,12.65,84812864.0,93648,145451,1,1/1,1,U,5.69,5.89,52935786.0,0.790868,3.5149384885764468,0.52935786,64.66100853,24.78070175438598,23.69565217391305,5.69,5.69,-0.19342359767891004,5.16,7.0,9.0,14.0,55,55,55,0.12727272727272726,0.16363636363636364,0.2545454545454545,True,True,1.141472868217054,6.26,5.89,10.0176,6.2818336162988135
20260413,20260410,002733.SZ,电池,雄韬股份,30.25,10.0,1238746016.0,,11158098459.75,11622501088.0,11.56,114925800.0,140015,140015,0,1/1,1,U,30.25,30.0,16071000.0,0.14523,-0.8264462809917328,0.16071,111.5809846,23.419012647898807,13.295880149812733,30.25,30.25,0.0,27.5,35.0,38.0,32.0,55,55,55,0.6363636363636364,0.6909090909090909,0.5818181818181818,False,False,1.0909090909090908,30.85,30.0,1.9835,2.833333333333338
20260413,20260410,002787.SZ,包装印刷,华源控股,13.78,9.98,534978624.0,,3456852370.92,4618733437.76,15.64,15543840.0,93900,145439,5,1/1,1,U,13.78,13.62,8621460.0,0.252332,-1.1611030478955064,0.0862146,34.56852371,15.604026845637575,7.993730407523514,13.78,14.5,0.07980845969672856,12.54,40.0,24.0,41.0,55,55,55,0.7272727272727273,0.43636363636363634,0.7454545454545455,False,False,1.0861244019138756,14.24,13.62,3.3382,4.552129221732754
20260413,20260410,002950.SZ,医疗器械,奥美医疗,13.56,9.98,371480528.0,,6129055034.04,8587078932.48,6.13,31361066.0,93709,111248,1,1/1,1,U,13.56,13.83,21916401.0,0.350601,1.9911504424778625,0.21916401,61.29055034,13.758389261744973,17.301038062283737,13.56,13.56,0.16220600162206722,12.35,13.0,20.0,27.0,55,55,55,0.23636363636363636,0.36363636363636365,0.4909090909090909,True,True,1.119838056680162,14.59,13.83,7.5959,5.495300072306578
20260413,20260410,002988.SZ,工业金属,豪美新材,35.38,10.01,343851120.0,,8836941426.64,8836941426.64,3.99,50059162.0,103512,103512,0,1/1,1,U,35.38,35.03,3247281.0,0.0371138,-0.9892594686263467,0.03247281,88.36941427,17.191122888373634,23.232323232323225,35.38,42.46,0.8706467661691475,32.44,36.0,54.0,52.0,55,55,55,0.6545454545454545,0.9818181818181818,0.9454545454545454,False,False,1.0798397040690506,38.05,35.03,7.5466,8.621181844133588
20260413,20260410,003036.SZ,专用设备,泰坦股份,26.48,10.01,227958163.0,,5727054309.28,5727201273.28,4.14,46202251.0,95651,95651,0,1/1,1,U,26.48,26.4,10127040.0,0.177364,-0.30211480362538623,0.1012704,57.270543090000004,6.17481956696071,8.081632653061233,28.88,28.88,0.9140008309098446,24.29,31.0,34.0,39.0,55,55,55,0.5636363636363636,0.6181818181818182,0.7090909090909091,False,False,1.086867023466447,27.75,26.4,4.7961,5.1136363636363695
20260413,20260410,600103.SH,造纸,青山纸业,3.91,10.14,360035488.0,,8650206573.77,8761632600.32,4.16,186847224.0,92500,92500,0,1/1,1,U,3.91,4.3,200093620.0,2.10337,9.97442455242965,2.0009362,86.50206574,11.396011396011406,12.356321839080465,3.91,4.35,10.140845070422543,3.91,3.0,2.0,3.0,55,55,55,0.05454545454545454,0.03636363636363636,0.05454545454545454,True,False,1.0997442455242965,4.0,4.3,2.3018,-6.976744186046507
20260413,20260410,600105.SH,通信设备,永鼎股份,38.1,9.99,8424382720.0,,55702001956.2,55702001880.0,15.95,219931335.0,130347,132854,4,2/3,1,U,38.1,37.87,121160369.0,0.218836,-0.6036745406824306,1.21160369,557.02001956,25.78408715747773,50.05907837731392,38.1,38.1,0.028868360277134464,34.65,32.0,28.0,7.0,55,55,55,0.5818181818181818,0.509090909090909,0.12727272727272726,False,False,1.0929292929292929,38.7,37.87,1.5748,2.1917084763665313
20260413,20260410,600156.SH,纺织制造,华升股份,8.15,9.99,140477693.0,,3277202221.3,3277202237.6,4.39,89204447.0,103724,103724,0,1/1,1,U,8.15,8.1,3580200.0,0.10992,-0.613496932515345,0.035802,32.77202221,12.104539202200826,0.991325898389106,8.84,9.03,0.9446693657219951,7.48,33.0,44.0,51.0,55,55,55,0.6,0.8,0.9272727272727272,False,False,1.0828877005347592,7.85,8.1,-3.681,-3.08641975308642
20260413,20260410,600480.SH,汽车零部件,凌云股份,10.79,9.99,663258336.0,,13087139380.64,13188449021.28,5.24,26938314.0,134156,142323,1,1/1,1,U,10.79,10.99,20440301.0,0.153344,1.8535681186283792,0.20440301,130.87139381,11.008230452674873,10.780287474332638,10.95,12.73,0.917431192660545,9.9,14.0,37.0,28.0,55,55,55,0.2545454545454545,0.6727272727272727,0.509090909090909,True,False,1.11010101010101,11.47,10.99,6.3021,4.367606915377619
20260413,20260410,600482.SH,其他电源,中国动力,40.44,10.01,1804687968.0,,91727883121.92,91727883121.92,1.97,217287800.0,93044,93044,0,1/1,1,U,40.44,39.22,51025220.0,0.0573571,-3.0168150346191913,0.5102522,917.27883122,25.35647861128332,29.656941327348505,40.44,40.44,7.453754080522312,39.5,53.0,50.0,15.0,55,55,55,0.9636363636363636,0.9090909090909091,0.2727272727272727,False,False,0.9929113924050632,41.2,39.22,1.8793,5.048444671086191
20260413,20260410,600537.SH,光伏设备,亿晶光电,4.07,10.0,840271728.0,,4817720123.26,4817720147.68,17.85,35094389.0,102657,103721,1,1/1,1,U,4.07,4.18,27335946.0,0.552473,2.7027027027026973,0.27335946,48.17720123,7.387862796833788,6.824146981627299,4.07,4.1,0.8108108108108025,3.73,10.0,12.0,24.0,55,55,55,0.18181818181818182,0.21818181818181817,0.43636363636363634,True,True,1.1206434316353886,4.21,4.18,3.4398,0.7177033492823026
20260413,20260410,600713.SH,医药商业,南京医药,6.05,10.0,630067760.0,,7803307980.6,7918802311.2,8.27,43847980.0,103539,111136,2,1/1,1,U,6.05,6.29,35504534.0,0.437633,3.966942148760344,0.35504534,78.03307981,10.200364298724951,19.8019801980198,6.05,6.05,0.0,5.5,6.0,18.0,22.0,55,55,55,0.10909090909090909,0.32727272727272727,0.4,True,True,1.1436363636363636,5.86,6.29,-3.1405,-6.836248012718596
20260413,20260410,600876.SH,玻璃玻纤,凯盛新能,9.94,9.96,94349732.0,,3933009132.22,6418009102.4,2.46,24339700.0,95106,95106,0,1/1,1,U,9.94,10.09,4381078.0,0.109737,1.5090543259557387,0.04381078,39.33009132,4.9630411826821375,-8.048103607770596,11.53,11.68,0.7743362831858391,9.11,15.0,45.0,49.0,55,55,55,0.2727272727272727,0.8181818181818182,0.8909090909090909,False,False,1.1075740944017565,9.91,10.09,-0.3018,-1.783944499504457
