trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
20260408,600984.SH,工程机械,建设机械,4.16,10.05,137715569.0,,5229302728.0,5229302707.2,2.66,64539750.0,93525,93828,2,1/1,1,U
20260408,600986.SH,广告营销,浙文互联,10.1,10.02,947218800.0,,15022478026.2,15022478046.4,6.45,123848391.0,101221,101221,0,1/1,1,U
20260408,601002.SH,通用设备,晋亿实业,5.82,10.02,318612144.0,,5554844990.4,5554844990.4,5.87,57027205.0,101917,101917,0,1/1,1,U
20260408,601069.SH,贵金属,西部黄金,33.2,10.01,206485441.0,,29454656307.6,30245170784.0,0.7,159725200.0,92501,92501,0,1/1,1,U
20260408,601137.SH,金属新材,博威合金,19.56,10.01,624203664.0,,17952313722.0,17965614639.36,3.57,9198618.0,134117,141805,8,1/1,1,U
20260408,603045.SH,金属新材,福达合金,31.35,10.0,143697290.0,,4246205609.25,4246205609.25,3.51,31083525.0,135118,135118,0,1/1,1,U
20260408,603083.SH,通信设备,剑桥科技,111.55,10.0,4156454640.0,,30741883008.15,39338148550.4,13.77,137987350.0,110821,111721,1,1/1,1,U
20260408,603138.SH,IT服务Ⅱ,海量数据,19.91,10.0,569400416.0,,5740906143.5,5851005536.64,10.05,41844170.0,94056,130753,1,1/1,1,U
20260408,603175.SH,元件,超颖电子,84.02,10.0,469225792.0,,3696821858.16,36719204138.56,12.94,66523759.0,94928,101349,1,1/1,1,U
20260408,603196.SH,服装家纺,璞源材料,30.99,10.01,192265379.0,,7344266859.18,12975123765.6,2.68,112106325.0,95028,95028,0,1/1,1,U
20260408,603203.SH,自动化设,快克智能,42.1,10.01,380545152.0,,10489354687.8,10679133067.8,3.75,11767413.0,143540,143540,0,1/1,1,U
20260408,603211.SH,汽车零部件,晋拓股份,26.09,9.99,359850912.0,,7091470720.0,7091470720.0,5.15,42717157.0,94954,100742,1,1/1,1,U
20260408,603272.SH,家居用品,联翔股份,33.13,9.99,90515832.0,,3433162510.0,3433162510.0,2.73,39398196.0,93958,93958,0,1/1,1,U
20260408,603306.SH,汽车零部件,华懋科技,88.24,10.0,1320481136.0,,29074625122.8,29074625387.52,4.66,21080536.0,140327,144845,7,1/1,1,U
20260408,603308.SH,通用设备,应流股份,67.0,10.0,1460674800.0,,45495733734.0,45495733600.0,3.26,67406154.0,102039,102706,1,1/1,1,U
20260408,603311.SH,家电零部,金海高科,17.41,9.98,140808649.0,,4106738820.87,4106738820.87,3.51,89125272.0,104542,104542,0,1/1,1,U
20260408,603315.SH,环境治理,福鞍股份,14.53,9.99,106372288.0,,4654921815.92,4654921932.16,2.34,82544871.0,101059,101059,0,1/1,1,U
20260408,603328.SH,元件,依顿电子,12.28,10.04,743693488.0,,12260875263.08,12260875226.24,6.18,16951066.0,103317,132108,4,1/1,1,U
20260408,603516.SH,计算机设,淳中科技,141.68,10.0,837182768.0,,28799049768.72,28799049768.72,3.01,111728848.0,131631,131631,0,1/1,1,U
20260408,603538.SH,化学制药,美诺华,43.24,10.0,729347808.0,,9349939480.32,9533894547.52,7.8,240661430.0,92502,92502,0,7/13,1,U
20260408,603598.SH,广告营销,引力传媒,21.25,9.99,456125760.0,,5724386625.0,5730761540.0,8.23,68027625.0,105932,105932,0,1/1,1,U
20260408,603629.SH,消费电子,利通电子,70.4,10.0,1976427216.0,,18082380800.0,18467328000.0,11.24,111711001.0,102857,102857,0,1/1,1,U
20260408,603757.SH,通用设备,大元泵业,49.24,10.01,889186480.0,,9185587033.16,9185587033.16,10.05,51245889.0,130015,130015,0,1/1,1,U
20260408,603777.SH,休闲食品,来伊份,14.03,10.04,275906976.0,,4691971048.98,4691970964.8,6.05,4944172.0,141215,141721,3,1/1,1,U
20260408,603881.SH,通信服务,数据港,39.25,10.01,3275405824.0,,28196297210.75,28196296936.0,11.92,106908561.0,130024,130548,1,1/1,1,U
20260408,603890.SH,消费电子,春秋电子,15.61,10.01,780162176.0,,6974679139.61,6974679124.0,11.38,6474263.0,104112,144324,1,1/1,1,U
20260408,603920.SH,元件,世运电路,54.08,10.01,1228995088.0,,38969632503.36,38969632665.6,3.23,315099607.0,100810,100810,0,1/1,1,U
20260408,603950.SH,汽车零部件,长源东谷,40.8,10.0,107540640.0,,13203157440.0,13224536640.0,0.81,350015040.0,92503,92503,0,1/1,1,U
20260408,605016.SH,化学制品,百龙创园,26.58,10.02,200756832.0,,11163927465.6,11163927465.6,1.8,81447924.0,93039,93933,4,1/1,1,U
20260408,605060.SH,通用设备,联德股份,52.98,10.01,164924178.0,,12659062392.0,12746564160.0,1.31,40439634.0,93327,93442,1,1/1,1,U
20260408,605258.SH,元件,协和电子,37.26,10.01,126755288.0,,3278880000.0,3278880000.0,3.98,53143938.0,104656,104656,0,1/1,1,U
20260408,605287.SH,装修装饰,德才股份,42.53,10.01,293299648.0,,5954200000.0,5954200000.0,5.07,123390587.0,100202,100202,0,1/1,1,U
20260408,605289.SH,专业工程,罗曼股份,109.41,10.0,575933776.0,,11853205875.0,11926510575.0,5.02,35952126.0,144156,144156,0,1/1,1,U
20260408,605305.SH,工程机械,中际联合,42.76,10.01,443149040.0,,9087355200.0,9087355200.0,5.01,6063368.0,131824,145157,4,1/1,1,U
20260408,605318.SH,装修建材,法狮龙,84.7,10.0,376381664.0,,10649248671.6,10649248671.6,3.63,20268710.0,132300,134139,7,1/1,1,U
