trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
20260410,600156.SH,纺织制造,华升股份,8.15,9.99,140477693.0,,3277202221.3,3277202237.6,4.39,89204447.0,103724,103724,0,1/1,1,U
20260410,600480.SH,汽车零部件,凌云股份,10.79,9.99,663258336.0,,13087139380.64,13188449021.28,5.24,26938314.0,134156,142323,1,1/1,1,U
20260410,600482.SH,其他电源,中国动力,40.44,10.01,1804687968.0,,91727883121.92,91727883121.92,1.97,217287800.0,93044,93044,0,1/1,1,U
20260410,600537.SH,光伏设备,亿晶光电,4.07,10.0,840271728.0,,4817720123.26,4817720147.68,17.85,35094389.0,102657,103721,1,1/1,1,U
20260410,600713.SH,医药商业,南京医药,6.05,10.0,630067760.0,,7803307980.6,7918802311.2,8.27,43847980.0,103539,111136,2,1/1,1,U
20260410,600876.SH,玻璃玻纤,凯盛新能,9.94,9.96,94349732.0,,3933009132.22,6418009102.4,2.46,24339700.0,95106,95106,0,1/1,1,U
20260410,600983.SH,白色家电,惠而浦,11.17,10.05,91289887.0,,8561123630.0,8561123719.36,1.07,2062049.0,93048,93048,0,1/1,1,U
20260410,601010.SH,一般零售,文峰股份,2.42,10.0,266113228.0,,4472160000.0,4472160000.0,6.05,42163902.0,102504,102855,1,1/1,1,U
20260410,601999.SH,出版,出版传媒,8.46,10.01,174767293.0,,4660738362.0,4660738395.84,3.9,104996230.0,103509,103509,0,1/1,1,U
20260410,603026.SH,电池,石大胜华,85.16,10.0,2292917744.0,,19816818352.24,19816818352.24,11.82,88753752.0,94057,132245,1,1/1,1,U
20260410,603088.SH,通用设备,宁波精达,13.44,9.98,615666496.0,,5884997529.6,6752094289.92,10.67,18125184.0,94723,104244,1,1/1,1,U
20260410,603093.SH,多元金融,南华期货,19.31,10.03,203210258.0,,11780372393.83,13859267741.76,1.78,73082557.0,94630,94630,0,1/1,1,U
20260410,603101.SH,一般零售,汇嘉时代,8.83,9.96,181479211.0,,4153632000.0,4153632000.0,4.51,117217534.0,141420,141420,0,1/1,1,U
20260410,603200.SH,环境治理,上海洗霸,61.71,10.0,514609616.0,,10828877156.13,10828877156.13,4.88,182608467.0,100246,100246,0,1/1,1,U
20260410,603272.SH,家居用品,联翔股份,37.02,10.01,165290391.0,,3836271540.0,3836271540.0,4.39,144400212.0,94403,94403,0,2/3,1,U
20260410,603889.SH,纺织制造,新澳股份,8.75,10.06,250443484.0,,6341309126.25,6388877600.0,3.98,38640875.0,93136,101109,3,1/1,1,U
20260410,605006.SH,玻璃玻纤,山东玻纤,10.12,10.0,485981216.0,,6072489544.88,6072489484.16,8.17,18156899.0,94707,95713,2,1/1,1,U
20260410,605060.SH,通用设备,联德股份,59.03,10.01,404232416.0,,14104651812.0,14202145760.0,2.94,96578983.0,100637,100637,0,2/3,1,U
20260410,605069.SH,环境治理,正和生态,12.36,9.96,82479114.0,,2616584536.08,2616584536.08,3.26,86246844.0,132015,132015,0,1/1,1,U
20260410,605117.SH,光伏设备,德业股份,139.6,10.0,1776656640.0,,126942822863.2,126942823142.4,1.41,169165465.0,93122,93310,2,1/1,1,U
20260410,605255.SH,汽车零部件,天普股份,105.31,10.0,248878317.0,,14119964800.0,14119964800.0,1.83,22399752.0,133026,134241,3,1/1,1,U
20260410,002328.SZ,汽车零部件,新朋股份,10.11,10.01,718734832.0,,5770706068.56,7802594700.0,12.61,98074531.0,93112,93412,2,2/2,2,U
20260410,002364.SZ,其他电源,中恒电气,35.12,9.99,119026948.0,,19600604051.2,19792401395.2,0.61,1101336860.0,92500,92500,0,2/2,2,U
20260410,002580.SZ,电池,圣阳股份,18.98,10.03,3464758656.0,,8585390424.0,8614433468.16,41.56,70306513.0,101430,135136,9,2/2,2,U
20260410,002824.SZ,工业金属,和胜股份,25.27,10.01,697381360.0,,5559428807.8,7863489084.64,12.61,51641696.0,93009,145124,3,2/2,2,U
20260410,002962.SZ,光学光电,五方光电,16.91,10.02,592199520.0,,3537301524.55,4932061237.6,17.13,81570863.0,93651,93651,0,2/2,2,U
20260410,600345.SH,通信设备,长江通信,54.36,10.0,1398440496.0,,11500363384.92,17917715278.08,12.22,82713251.0,93046,104110,5,2/2,2,U
20260410,600707.SH,光学光电,彩虹股份,7.02,10.03,647087184.0,,25185441518.64,25190495890.56,2.58,116682333.0,93014,93305,1,2/2,2,U
20260410,603773.SH,光学光电,沃格光电,43.14,9.99,1302827152.0,,9691773427.62,9695138347.62,13.82,46760740.0,100548,102006,3,2/2,2,U
20260410,603933.SH,其他电子,睿能科技,24.53,10.0,392533440.0,,5091068424.75,5091068424.75,7.75,111915770.0,92503,93739,1,2/2,2,U
20260410,000889.SZ,通信服务,中嘉博创,4.35,10.13,775670480.0,,3783846090.6,4072866372.0,20.58,35154433.0,92500,103212,3,3/3,3,U
20260410,603777.SH,休闲食品,来伊份,16.97,9.98,666269744.0,,5675178097.02,5675177995.2,11.87,33793226.0,93200,94839,3,3/3,3,U
20260410,603950.SH,汽车零部件,长源东谷,49.37,10.0,320374080.0,,15976467716.0,16002337596.0,2.01,220113873.0,92503,92503,0,3/3,3,U
